"SubID","EffLvl","IsRewarded","EfficacyProbeResp","RewRateProbeResp"
"1050","Efficacy","Reward",NA,NA
"1050","Efficacy","Reward","0.291666667",NA
"1050","NoEfficacy","Reward",NA,NA
"1050","NoEfficacy","Reward",NA,"0.950000000"
"1050","NoEfficacy","NoReward",NA,NA
"1050","Efficacy","NoReward",NA,NA
"1050","Efficacy","Reward",NA,NA
"1050","Efficacy","NoReward","0.633333333",NA
"1050","NoEfficacy","Reward",NA,NA
"1050","Efficacy","Reward",NA,NA
"1050","NoEfficacy","Reward",NA,"0.825000000"
"1050","NoEfficacy","Reward",NA,NA
"1050","Efficacy","Reward",NA,NA
"1050","Efficacy","NoReward",NA,NA
"1050","Efficacy","NoReward","0.708333333",NA
"1050","Efficacy","NoReward",NA,NA
"1050","Efficacy","Reward",NA,NA
"1050","Efficacy","NoReward",NA,NA
"1050","NoEfficacy","Reward",NA,"0.225000000"
"1050","Efficacy","Reward",NA,NA
"1050","Efficacy","Reward",NA,NA
"1050","Efficacy","Reward","0.491666667",NA
"1050","NoEfficacy","NoReward",NA,NA
"1050","NoEfficacy","NoReward",NA,"0.025000000"
"1050","NoEfficacy","NoReward",NA,NA
"1050","NoEfficacy","Reward","0.200000000",NA
"1050","NoEfficacy","Reward",NA,NA
"1050","Efficacy","Reward",NA,NA
"1050","Efficacy","NoReward",NA,NA
"1050","Efficacy","Reward",NA,"0.308333333"
"1050","Efficacy","Reward",NA,NA
"1050","Efficacy","Reward",NA,NA
"1050","NoEfficacy","Reward",NA,NA
"1050","NoEfficacy","Reward","0.358333333",NA
"1050","Efficacy","NoReward",NA,NA
"1050","Efficacy","Reward",NA,"0.708333333"
"1050","NoEfficacy","NoReward",NA,NA
"1050","Efficacy","Reward",NA,NA
"1050","Efficacy","Reward",NA,NA
"1050","Efficacy","NoReward","0.758333333",NA
"1050","Efficacy","NoReward",NA,NA
"1050","NoEfficacy","Reward",NA,"0.100000000"
"1050","NoEfficacy","Reward",NA,NA
"1050","NoEfficacy","Reward",NA,NA
"1050","NoEfficacy","Reward","0.783333333",NA
"1050","NoEfficacy","NoReward",NA,NA
"1050","Efficacy","NoReward",NA,NA
"1050","Efficacy","Reward",NA,NA
"1050","Efficacy","Reward",NA,"0.616666667"
"1050","NoEfficacy","NoReward",NA,NA
"1050","Efficacy","NoReward",NA,NA
"1050","Efficacy","NoReward","0.433333333",NA
"1050","Efficacy","NoReward",NA,NA
"1050","Efficacy","Reward",NA,NA
"1050","Efficacy","NoReward",NA,"0.083333333"
"1050","NoEfficacy","NoReward",NA,NA
"1050","Efficacy","Reward","0.633333333",NA
"1050","NoEfficacy","Reward",NA,NA
"1050","NoEfficacy","NoReward",NA,NA
"1050","Efficacy","NoReward",NA,"0.158333333"
"1050","NoEfficacy","NoReward",NA,NA
"1050","Efficacy","NoReward","0.408333333",NA
"1050","NoEfficacy","Reward",NA,NA
"1050","NoEfficacy","NoReward",NA,"0.175000000"
"1050","NoEfficacy","NoReward",NA,NA
"1050","NoEfficacy","NoReward",NA,NA
"1050","NoEfficacy","Reward","0.825000000",NA
"1050","Efficacy","NoReward",NA,NA
"1050","NoEfficacy","Reward",NA,NA
"1050","NoEfficacy","NoReward",NA,NA
"1050","NoEfficacy","Reward",NA,"0.316666667"
"1050","Efficacy","Reward",NA,NA
"1050","NoEfficacy","Reward",NA,NA
"1050","Efficacy","Reward","0.600000000",NA
"1050","NoEfficacy","NoReward",NA,NA
"1050","NoEfficacy","NoReward",NA,NA
"1050","NoEfficacy","NoReward",NA,NA
"1050","NoEfficacy","Reward",NA,NA
"1050","NoEfficacy","Reward",NA,NA
"1050","NoEfficacy","NoReward",NA,NA
"1050","NoEfficacy","Reward",NA,NA
"1050","NoEfficacy","Reward",NA,NA
"1050","Efficacy","NoReward",NA,"0.716666667"
"1050","NoEfficacy","Reward",NA,NA
"1050","Efficacy","Reward",NA,NA
"1050","NoEfficacy","Reward",NA,NA
"1050","Efficacy","Reward","0.633333333",NA
"1050","NoEfficacy","Reward",NA,NA
"1050","Efficacy","Reward",NA,NA
"1050","NoEfficacy","NoReward",NA,NA
"1050","Efficacy","NoReward",NA,"0.350000000"
"1050","Efficacy","Reward",NA,NA
"1050","NoEfficacy","NoReward",NA,NA
"1050","Efficacy","Reward","0.658333333",NA
"1050","NoEfficacy","Reward",NA,NA
"1050","NoEfficacy","Reward",NA,"0.908333333"
"1050","NoEfficacy","Reward",NA,NA
"1050","Efficacy","NoReward","0.633333333",NA
"1050","NoEfficacy","NoReward",NA,NA
"1050","NoEfficacy","Reward",NA,NA
"1050","NoEfficacy","Reward",NA,NA
"1050","NoEfficacy","NoReward",NA,"0.533333333"
"1050","NoEfficacy","Reward",NA,NA
"1050","Efficacy","Reward",NA,NA
"1050","NoEfficacy","Reward",NA,NA
"1050","Efficacy","NoReward","0.700000000",NA
"1050","NoEfficacy","Reward",NA,NA
"1050","NoEfficacy","Reward",NA,"0.791666667"
"1050","Efficacy","Reward",NA,NA
"1050","NoEfficacy","Reward",NA,NA
"1050","Efficacy","Reward",NA,NA
"1050","NoEfficacy","Reward","0.733333333",NA
"1050","NoEfficacy","NoReward",NA,NA
"1050","NoEfficacy","Reward",NA,"1.000000000"
"1050","NoEfficacy","NoReward",NA,NA
"1050","NoEfficacy","NoReward",NA,NA
"1050","NoEfficacy","Reward","0.225000000",NA
"1050","NoEfficacy","Reward",NA,NA
"1050","Efficacy","Reward",NA,NA
"1050","Efficacy","NoReward",NA,NA
"1050","Efficacy","Reward",NA,"0.666666667"
"1050","Efficacy","NoReward",NA,NA
"1050","Efficacy","NoReward",NA,NA
"1050","Efficacy","NoReward","0.883333333",NA
"1050","Efficacy","Reward",NA,NA
"1050","NoEfficacy","NoReward",NA,NA
"1050","Efficacy","NoReward",NA,"0.275000000"
"1050","Efficacy","NoReward",NA,NA
"1050","Efficacy","Reward","0.841666667",NA
"1050","Efficacy","Reward",NA,NA
"1050","Efficacy","Reward",NA,NA
"1050","Efficacy","NoReward",NA,"0.225000000"
"1050","Efficacy","NoReward",NA,NA
"1050","Efficacy","NoReward","0.858333333",NA
"1050","NoEfficacy","NoReward",NA,NA
"1050","Efficacy","Reward",NA,"0.591666667"
"1050","Efficacy","Reward",NA,NA
"1050","Efficacy","Reward",NA,NA
"1050","Efficacy","Reward","0.825000000",NA
"1050","Efficacy","Reward",NA,NA
"1050","Efficacy","NoReward",NA,NA
"1050","Efficacy","Reward",NA,NA
"1050","NoEfficacy","NoReward",NA,"0.475000000"
"1050","Efficacy","Reward",NA,NA
"1050","Efficacy","Reward",NA,NA
"1050","Efficacy","Reward","0.758333333",NA
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward","0.741666667",NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,"1.000000000"
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","Reward","0.666666667",NA
"1051","Efficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,"0.625000000"
"1051","Efficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward","0.491666667",NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","NoReward",NA,NA
"1051","NoEfficacy","NoReward",NA,"0.425000000"
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","NoReward","0.950000000",NA
"1051","NoEfficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,"0.800000000"
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward","0.775000000",NA
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,"0.783333333"
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","Reward","0.575000000",NA
"1051","Efficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","NoReward",NA,"0.641666667"
"1051","NoEfficacy","NoReward",NA,NA
"1051","Efficacy","Reward","0.466666667",NA
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,"0.725000000"
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","NoReward","0.550000000",NA
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","NoReward",NA,"0.383333333"
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","NoReward","0.525000000",NA
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,"0.800000000"
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward","0.816666667",NA
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","NoReward",NA,"0.416666667"
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward","0.616666667",NA
"1051","Efficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward",NA,"0.450000000"
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","Reward","0.741666667",NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,"0.733333333"
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward","0.575000000",NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,"0.800000000"
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward","1.000000000",NA
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,"0.575000000"
"1051","NoEfficacy","NoReward",NA,NA
"1051","Efficacy","Reward","1.000000000",NA
"1051","Efficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,"0.566666667"
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","NoReward","1.000000000",NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,"0.741666667"
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward","1.000000000",NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,"0.466666667"
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward","1.000000000",NA
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward",NA,"0.850000000"
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","Reward","0.683333333",NA
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,"0.633333333"
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward","0.858333333",NA
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","NoReward",NA,"0.550000000"
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","NoReward",NA,NA
"1051","NoEfficacy","NoReward","0.783333333",NA
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","NoReward",NA,NA
"1051","NoEfficacy","NoReward",NA,NA
"1051","NoEfficacy","NoReward",NA,"0.275000000"
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","NoReward",NA,NA
"1051","NoEfficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward","0.750000000",NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward",NA,"0.650000000"
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","Reward","0.600000000",NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,"0.675000000"
"1051","Efficacy","NoReward",NA,NA
"1051","NoEfficacy","NoReward",NA,NA
"1051","Efficacy","Reward","0.716666667",NA
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,"0.683333333"
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward","1.000000000",NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","NoReward",NA,"0.475000000"
"1051","NoEfficacy","NoReward",NA,NA
"1051","Efficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","NoReward","0.766666667",NA
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","NoReward",NA,"0.375000000"
"1051","NoEfficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward","0.400000000",NA
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,"0.608333333"
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","Reward","0.550000000",NA
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,"0.583333333"
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","Reward","0.600000000",NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","NoReward",NA,"0.441666667"
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward","0.633333333",NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,"0.425000000"
"1051","NoEfficacy","NoReward",NA,NA
"1051","NoEfficacy","NoReward","0.450000000",NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","NoReward",NA,"0.283333333"
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward","0.591666667",NA
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,"0.475000000"
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward","0.425000000",NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,"0.575000000"
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward","0.550000000",NA
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","NoReward",NA,"0.666666667"
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward","0.708333333",NA
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,"0.575000000"
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward","0.416666667",NA
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward",NA,"0.725000000"
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward","0.800000000",NA
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,"0.641666667"
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","Reward","0.641666667",NA
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","NoReward",NA,"0.483333333"
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","Reward","0.450000000",NA
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,"0.608333333"
"1051","Efficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward","0.650000000",NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,"0.508333333"
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward","0.600000000",NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,"0.600000000"
"1051","Efficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward","0.591666667",NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,"0.541666667"
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","NoReward","0.575000000",NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","NoReward",NA,"0.383333333"
"1051","Efficacy","NoReward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward",NA,NA
"1051","Efficacy","Reward","0.666666667",NA
"1051","Efficacy","NoReward",NA,NA
"1051","NoEfficacy","NoReward",NA,"0.416666667"
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward","0.516666667",NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward",NA,"0.733333333"
"1051","NoEfficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward","0.525000000",NA
"1051","NoEfficacy","NoReward",NA,NA
"1051","NoEfficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward",NA,"0.383333333"
"1051","Efficacy","Reward",NA,NA
"1051","NoEfficacy","NoReward",NA,NA
"1051","NoEfficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward","0.475000000",NA
"1051","NoEfficacy","NoReward",NA,NA
"1051","NoEfficacy","Reward",NA,"0.575000000"
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","Efficacy","NoReward","0.425000000",NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,NA
"1051","NoEfficacy","Reward",NA,"0.741666667"
"1052","Efficacy","Reward",NA,NA
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward",NA,"0.375000000"
"1052","Efficacy","NoReward",NA,NA
"1052","Efficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","Reward","0.425000000",NA
"1052","Efficacy","Reward",NA,NA
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward",NA,"0.341666667"
"1052","Efficacy","NoReward",NA,NA
"1052","Efficacy","Reward","0.491666667",NA
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward",NA,"0.483333333"
"1052","Efficacy","NoReward",NA,NA
"1052","Efficacy","Reward","0.583333333",NA
"1052","Efficacy","Reward",NA,NA
"1052","Efficacy","NoReward",NA,"0.308333333"
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","Efficacy","Reward","0.375000000",NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","Efficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","Efficacy","Reward",NA,"0.391666667"
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward","0.183333333",NA
"1052","Efficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","Efficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,"0.183333333"
"1052","Efficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward","0.291666667",NA
"1052","Efficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","Reward",NA,"0.225000000"
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward","0.208333333",NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","Reward",NA,"0.425000000"
"1052","Efficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","Reward","0.300000000",NA
"1052","Efficacy","NoReward",NA,NA
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward",NA,"0.233333333"
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward","0.225000000",NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","Reward",NA,"0.433333333"
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward","0.158333333",NA
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,"0.191666667"
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","Reward",NA,NA
"1052","Efficacy","Reward",NA,NA
"1052","NoEfficacy","Reward",NA,NA
"1052","Efficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,"0.258333333"
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","Reward","0.041666667",NA
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,"0.425000000"
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward",NA,"0.233333333"
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","Efficacy","Reward",NA,"0.408333333"
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward","0.075000000",NA
"1052","Efficacy","NoReward",NA,NA
"1052","NoEfficacy","Reward",NA,"0.400000000"
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","Reward","0.025000000",NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,"0.308333333"
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward","0.041666667",NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","Reward",NA,NA
"1052","Efficacy","NoReward",NA,"0.175000000"
"1052","NoEfficacy","NoReward",NA,NA
"1052","Efficacy","Reward","0.291666667",NA
"1052","Efficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","Efficacy","NoReward",NA,NA
"1052","NoEfficacy","Reward",NA,"0.166666667"
"1052","Efficacy","Reward",NA,NA
"1052","Efficacy","Reward",NA,NA
"1052","NoEfficacy","Reward","0.483333333",NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","Efficacy","Reward",NA,NA
"1052","NoEfficacy","Reward",NA,"0.250000000"
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","Efficacy","NoReward","0.125000000",NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","Efficacy","Reward",NA,NA
"1052","Efficacy","NoReward",NA,NA
"1052","Efficacy","Reward",NA,"0.225000000"
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward","0.108333333",NA
"1052","Efficacy","Reward",NA,NA
"1052","Efficacy","Reward",NA,NA
"1052","Efficacy","NoReward",NA,"0.225000000"
"1052","Efficacy","NoReward",NA,NA
"1052","Efficacy","NoReward","0.341666667",NA
"1052","NoEfficacy","Reward",NA,NA
"1052","Efficacy","NoReward",NA,NA
"1052","Efficacy","Reward",NA,"0.241666667"
"1052","Efficacy","Reward",NA,NA
"1052","Efficacy","Reward","0.375000000",NA
"1052","Efficacy","Reward",NA,NA
"1052","NoEfficacy","Reward",NA,NA
"1052","Efficacy","Reward",NA,NA
"1052","NoEfficacy","Reward",NA,"0.258333333"
"1052","NoEfficacy","Reward",NA,NA
"1052","Efficacy","Reward",NA,NA
"1052","Efficacy","Reward","0.350000000",NA
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward",NA,"0.566666667"
"1052","Efficacy","NoReward",NA,NA
"1052","Efficacy","NoReward",NA,NA
"1052","Efficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward","0.658333333",NA
"1052","Efficacy","NoReward",NA,NA
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","Reward",NA,"0.241666667"
"1052","Efficacy","Reward",NA,NA
"1052","Efficacy","Reward","0.600000000",NA
"1052","Efficacy","NoReward",NA,NA
"1052","Efficacy","NoReward",NA,"0.075000000"
"1052","Efficacy","Reward",NA,NA
"1052","Efficacy","Reward","0.650000000",NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","Efficacy","Reward",NA,"0.450000000"
"1052","Efficacy","Reward",NA,NA
"1052","Efficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward","0.616666667",NA
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","NoReward",NA,NA
"1052","NoEfficacy","Reward",NA,"0.100000000"
"1052","Efficacy","Reward",NA,NA
"1052","Efficacy","NoReward",NA,NA
"1052","Efficacy","Reward",NA,NA
"1052","Efficacy","Reward","0.741666667",NA
"1052","Efficacy","Reward",NA,NA
"1052","NoEfficacy","Reward",NA,NA
"1052","NoEfficacy","Reward",NA,NA
"1052","Efficacy","Reward",NA,"0.450000000"
"1052","Efficacy","NoReward",NA,NA
"1052","NoEfficacy","Reward","0.508333333",NA
"1052","Efficacy","NoReward",NA,NA
"1052","Efficacy","Reward",NA,NA
