"subj_idx","response","rt","Congruency","mbased_reward_prev","mbased_efficacy_prev"
6,1,0.911,"incongruent",0.161332936383004,0.131001427231085
6,1,0.692,"congruent",0.161558584463758,0.0144392078913933
6,1,0.759,"incongruent",0.161558584463758,0.0144392078913933
6,1,0.991,"incongruent",0.161558584463758,0.0144392078913933
6,1,0.626,"congruent",0.159699498267101,-0.0726560823992245
6,0,0.814,"incongruent",0.159699498267101,-0.0726560823992245
6,1,0.71,"congruent",0.159699498267101,-0.0726560823992245
6,1,0.918,"incongruent",0.159699498267101,-0.0726560823992245
6,1,0.767,"incongruent",0.159699498267101,-0.0726560823992245
6,1,0.563,"congruent",0.159926787136441,0.046597651185909
6,0,0.582,"incongruent",0.159926787136441,0.046597651185909
6,1,1.622,"incongruent",0.159926787136441,0.046597651185909
6,1,0.887,"incongruent",0.159926787136441,0.046597651185909
6,1,0.706,"incongruent",0.160567913973586,-0.0486272935695623
6,1,0.767,"congruent",0.160567913973586,-0.0486272935695623
6,1,0.835,"congruent",0.154638031117146,-0.11977937229085
6,1,0.685,"incongruent",0.154638031117146,-0.11977937229085
6,1,0.611,"congruent",0.152847453554233,-0.172944205511397
6,1,1.262,"incongruent",0.152847453554233,-0.172944205511397
6,1,0.766,"congruent",0.152847453554233,-0.172944205511397
6,1,0.726,"congruent",0.151074601455789,-0.0188042454204631
6,1,0.63,"incongruent",0.151074601455789,-0.0188042454204631
6,1,0.662,"congruent",0.151074601455789,-0.0188042454204631
6,1,0.694,"incongruent",0.151074601455789,-0.0188042454204631
6,1,0.868,"congruent",0.151310554033976,0.0817165881532385
6,1,0.983,"incongruent",0.151310554033976,0.0817165881532385
6,1,0.694,"incongruent",0.151310554033976,0.0817165881532385
6,1,0.814,"incongruent",0.151310554033976,0.0817165881532385
6,1,0.709,"incongruent",0.151546269597799,-0.0223864238675737
6,1,0.575,"congruent",0.151546269597799,-0.0223864238675737
6,1,0.703,"incongruent",0.151546269597799,-0.0223864238675737
6,1,0.943,"incongruent",0.151546269597799,-0.0223864238675737
6,1,0.575,"congruent",0.151546269597799,-0.0223864238675737
6,1,0.915,"congruent",0.152195814664811,-0.100172194449525
6,1,0.671,"incongruent",0.152195814664811,-0.100172194449525
6,1,0.692,"congruent",0.146348809731059,0.0286532938734263
6,1,0.686,"incongruent",0.146348809731059,0.0286532938734263
6,1,0.724,"congruent",0.140559686053247,0.112665547828356
6,1,0.662,"incongruent",0.140559686053247,0.112665547828356
6,1,0.815,"incongruent",0.140559686053247,0.112665547828356
6,1,0.783,"congruent",0.140559686053247,0.112665547828356
6,1,0.581,"congruent",0.140806200863957,0.167453299122523
6,1,0.59,"incongruent",0.140806200863957,0.167453299122523
6,1,0.822,"incongruent",0.140806200863957,0.167453299122523
6,1,0.766,"incongruent",0.139152548738269,0.203182583251501
6,1,0.606,"congruent",0.139152548738269,0.203182583251501
6,1,0.702,"incongruent",0.139152548738269,0.203182583251501
6,1,0.582,"incongruent",0.139152548738269,0.203182583251501
6,1,0.742,"congruent",0.139152548738269,0.203182583251501
6,1,0.745,"congruent",0.139400477018411,0.0683729676698484
6,1,0.67,"incongruent",0.139400477018411,0.0683729676698484
6,1,0.814,"congruent",0.139400477018411,0.0683729676698484
6,1,0.598,"incongruent",0.139400477018411,0.0683729676698484
6,1,1.134,"incongruent",0.139400477018411,0.0683729676698484
6,1,0.839,"congruent",0.140062222534069,0.138568335897954
6,1,0.814,"incongruent",0.140062222534069,0.138568335897954
6,1,0.673,"congruent",0.134335331668897,0.0200932020472779
6,1,1.033,"incongruent",0.134335331668897,0.0200932020472779
6,1,0.774,"incongruent",0.132745736618632,-0.0684314179659475
6,1,0.735,"congruent",0.132745736618632,-0.0684314179659475
6,1,0.958,"incongruent",0.132745736618632,-0.0684314179659475
6,1,0.856,"incongruent",0.133000100541548,-0.134577014039829
6,1,0.895,"congruent",0.133000100541548,-0.134577014039829
6,1,0.655,"congruent",0.133000100541548,-0.134577014039829
6,1,0.817,"incongruent",0.133254208955904,-0.184001003426234
6,1,0.79,"congruent",0.133254208955904,-0.184001003426234
6,1,0.614,"congruent",0.133254208955904,-0.184001003426234
6,1,0.719,"incongruent",0.133254208955904,-0.184001003426234
6,1,0.839,"incongruent",0.133254208955904,-0.184001003426234
6,1,0.644,"incongruent",0.133508062118358,-0.220930608295756
6,1,0.655,"congruent",0.133508062118358,-0.220930608295756
6,1,0.655,"incongruent",0.133508062118358,-0.220930608295756
6,1,0.775,"incongruent",0.133508062118358,-0.220930608295756
6,1,0.727,"congruent",0.133508062118358,-0.220930608295756
6,1,0.581,"congruent",0.134175726564783,-0.0500980981322548
6,0,0.718,"incongruent",0.134175726564783,-0.0500980981322548
6,1,0.614,"congruent",0.134175726564783,-0.0500980981322548
6,1,0.573,"congruent",0.128507107889159,0.0613086150457706
6,1,1.03,"incongruent",0.128507107889159,0.0613086150457706
6,1,0.802,"incongruent",0.122894604570391,-0.0376352613734737
6,1,0.67,"congruent",0.122894604570391,-0.0376352613734737
6,1,0.606,"incongruent",0.122894604570391,-0.0376352613734737
6,1,0.639,"incongruent",0.121418264709892,-0.111566125833933
6,1,0.598,"congruent",0.121418264709892,-0.111566125833933
6,0,0.535,"incongruent",0.121418264709892,-0.111566125833933
6,1,0.686,"incongruent",0.121418264709892,-0.111566125833933
6,1,0.725,"incongruent",0.119956539580575,0.0212228554603982
6,1,0.559,"congruent",0.119956539580575,0.0212228554603982
6,1,0.831,"incongruent",0.119956539580575,0.0212228554603982
6,1,0.687,"incongruent",0.119956539580575,0.0212228554603982
6,1,0.639,"congruent",0.119956539580575,0.0212228554603982
6,1,0.535,"congruent",0.119956539580575,0.0212228554603982
6,1,0.557,"congruent",0.121051882810862,0.107819861721683
6,1,0.719,"incongruent",0.121051882810862,0.107819861721683
6,1,0.487,"congruent",0.121051882810862,0.107819861721683
6,1,0.775,"incongruent",0.121051882810862,0.107819861721683
6,1,1.023,"incongruent",0.121051882810862,0.107819861721683
6,1,0.684,"incongruent",0.121732059489401,0.164293233384918
6,1,0.934,"congruent",0.121732059489401,0.164293233384918
6,1,0.516,"congruent",0.116186624407257,0.20112177798138
6,0,0.549,"incongruent",0.116186624407257,0.20112177798138
6,1,0.776,"congruent",0.116186624407257,0.20112177798138
6,1,0.86,"congruent",0.110696085250621,0.0668331339720133
6,1,0.805,"incongruent",0.110696085250621,0.0668331339720133
6,1,0.541,"congruent",0.110696085250621,0.0668331339720133
6,1,0.534,"incongruent",0.110696085250621,0.0668331339720133
6,1,0.55,"congruent",0.111386664327809,-0.0335073408317852
6,1,0.686,"incongruent",0.111386664327809,-0.0335073408317852
6,1,0.972,"incongruent",0.105943641415988,0.0721281115116989
6,1,0.582,"congruent",0.105943641415988,0.0721281115116989
6,0,1.213,"incongruent",0.105943641415988,0.0721281115116989
6,1,0.895,"incongruent",0.105943641415988,0.0721281115116989
6,1,0.669,"congruent",0.104635104225044,0.141017215402979
6,1,0.83,"incongruent",0.104635104225044,0.141017215402979
6,1,0.646,"congruent",0.104635104225044,0.141017215402979
6,1,1.143,"incongruent",0.104635104225044,0.141017215402979
6,1,0.638,"congruent",0.104635104225044,0.141017215402979
6,1,0.767,"incongruent",0.105331771557673,0.185942555614638
6,1,0.735,"congruent",0.105331771557673,0.185942555614638
6,1,0.659,"congruent",0.0999486878458507,0.215240166980269
6,1,0.766,"incongruent",0.0999486878458507,0.215240166980269
6,1,0.655,"congruent",0.0946188928946173,0.234346311256252
6,1,0.926,"incongruent",0.0946188928946173,0.234346311256252
6,1,0.678,"incongruent",0.0946188928946173,0.234346311256252
6,1,0.694,"congruent",0.0934224627867107,0.091658505234998
6,1,0.823,"incongruent",0.0934224627867107,0.091658505234998
6,1,0.902,"incongruent",0.0934224627867107,0.091658505234998
6,1,1.162,"incongruent",0.0922378764993713,0.153753766365691
6,1,0.527,"congruent",0.0922378764993713,0.153753766365691
6,1,0.758,"congruent",0.0922378764993713,0.153753766365691
6,1,0.767,"incongruent",0.0922378764993713,0.153753766365691
6,1,0.76,"congruent",0.0925329305677775,0.194248569959461
6,1,0.75,"incongruent",0.0925329305677775,0.194248569959461
6,1,1.063,"incongruent",0.0925329305677775,0.194248569959461
6,1,0.847,"incongruent",0.0925329305677775,0.194248569959461
6,1,0.519,"congruent",0.0925329305677775,0.194248569959461
6,1,0.847,"congruent",0.0932417545338448,0.220656851175102
6,1,0.615,"incongruent",0.0932417545338448,0.220656851175102
6,1,0.944,"incongruent",0.0879783535275469,0.23787874768707
6,1,0.598,"congruent",0.0879783535275469,0.23787874768707
6,1,0.912,"incongruent",0.0827670565068307,0.249109835278385
6,1,0.535,"congruent",0.0827670565068307,0.249109835278385
6,1,0.766,"incongruent",0.0827670565068307,0.249109835278385
6,0,0.526,"incongruent",0.0827670565068307,0.249109835278385
6,1,0.801,"congruent",0.0830716240139195,0.102689810384336
6,1,0.67,"incongruent",0.0830716240139195,0.102689810384336
6,1,0.911,"incongruent",0.0830716240139195,0.102689810384336
6,1,0.566,"incongruent",0.0830716240139195,0.102689810384336
6,1,0.697,"incongruent",0.0833758855829474,-0.00671523221649765
6,1,0.542,"congruent",0.0833758855829474,-0.00671523221649765
6,1,0.479,"incongruent",0.0833758855829474,-0.00671523221649765
6,1,0.653,"congruent",0.0833758855829474,-0.00671523221649765
6,1,0.744,"incongruent",0.0833758855829474,-0.00671523221649765
6,1,0.83,"incongruent",0.0833758855829474,-0.00671523221649765
6,1,0.609,"congruent",0.0845079740801749,0.0896003172240725
6,1,0.654,"incongruent",0.0845079740801749,0.0896003172240725
6,1,0.718,"incongruent",0.0845079740801749,0.0896003172240725
6,1,0.799,"incongruent",0.0845079740801749,0.0896003172240725
6,1,0.638,"congruent",0.0845079740801749,0.0896003172240725
6,1,0.637,"incongruent",0.0852248591150341,0.152411539636246
6,1,0.607,"congruent",0.0852248591150341,0.152411539636246
6,1,0.686,"incongruent",0.0852248591150341,0.152411539636246
6,1,0.644,"congruent",0.0841214233657216,0.193373250220121
6,1,1.038,"incongruent",0.0841214233657216,0.193373250220121
6,1,0.962,"incongruent",0.0789483072537563,0.0610434340288006
6,1,0.639,"congruent",0.0789483072537563,0.0610434340288006
6,1,0.519,"congruent",0.0789483072537563,0.0610434340288006
6,1,0.688,"congruent",0.0779070049742843,0.133788453829281
6,1,0.951,"incongruent",0.0779070049742843,0.133788453829281
6,1,0.855,"incongruent",0.0779070049742843,0.133788453829281
6,1,0.615,"incongruent",0.0768760108584674,0.0165216741655655
6,1,0.91,"congruent",0.0768760108584674,0.0165216741655655
6,1,0.704,"incongruent",0.0768760108584674,0.0165216741655655
6,1,0.711,"incongruent",0.0768760108584674,0.0165216741655655
6,1,0.64,"congruent",0.0768760108584674,0.0165216741655655
6,1,0.656,"congruent",0.0776005622003828,0.104754033352071
6,1,0.736,"incongruent",0.0776005622003828,0.104754033352071
6,1,0.887,"incongruent",0.0776005622003828,0.104754033352071
6,1,0.864,"congruent",0.0776005622003828,0.104754033352071
6,1,0.815,"incongruent",0.0776005622003828,0.104754033352071
6,0,0.617,"incongruent",0.0783243857304751,0.162293884071959
6,1,0.806,"incongruent",0.0650474490248404,0.199817922320427
6,1,0.998,"congruent",0.0650474490248404,0.199817922320427
6,1,0.721,"incongruent",0.060063151907068,0.224288848623782
6,1,0.575,"congruent",0.060063151907068,0.224288848623782
6,1,0.639,"congruent",0.060063151907068,0.224288848623782
6,1,0.551,"incongruent",0.060063151907068,0.224288848623782
6,1,0.753,"incongruent",0.0603905254863271,0.240247318503253
6,1,0.752,"congruent",0.0603905254863271,0.240247318503253
6,1,0.734,"congruent",0.0603905254863271,0.240247318503253
6,1,0.582,"incongruent",0.0603905254863271,0.240247318503253
6,1,0.732,"congruent",0.0595329322559054,0.0960677378499569
6,1,0.591,"incongruent",0.0595329322559054,0.0960677378499569
6,1,0.647,"congruent",0.0595329322559054,0.0960677378499569
6,1,0.91,"incongruent",0.0595329322559054,0.0960677378499569
6,1,0.536,"congruent",0.0595329322559054,0.0960677378499569
6,1,0.585,"congruent",0.0602749047202771,0.15662920332321
6,1,0.783,"incongruent",0.0602749047202771,0.15662920332321
6,1,0.654,"congruent",0.0602749047202771,0.15662920332321
6,1,0.886,"incongruent",0.0602749047202771,0.15662920332321
6,0,0.551,"incongruent",0.0602749047202771,0.15662920332321
6,1,0.718,"incongruent",0.0606020655938354,0.196123757416938
6,1,0.671,"congruent",0.0606020655938354,0.196123757416938
6,1,0.617,"incongruent",0.0556617746602615,0.221879735923621
6,1,0.622,"congruent",0.0556617746602615,0.221879735923621
6,1,0.765,"congruent",0.0507703891487263,0.238676239746969
6,0,0.918,"incongruent",0.0507703891487263,0.238676239746969
6,1,0.631,"congruent",0.0418468213256192,0.249629911750328
6,1,1.111,"incongruent",0.0418468213256192,0.249629911750328
6,1,0.711,"congruent",0.0418468213256192,0.249629911750328
6,1,0.664,"incongruent",0.0411727977857957,0.256773239410598
6,1,0.614,"congruent",0.0411727977857957,0.256773239410598
6,1,0.654,"incongruent",0.0411727977857957,0.256773239410598
6,1,0.702,"incongruent",0.0411727977857957,0.256773239410598
6,1,0.734,"congruent",0.0411727977857957,0.256773239410598
6,1,0.86,"incongruent",0.0419332130052427,0.261431689110967
6,1,0.598,"congruent",0.0419332130052427,0.261431689110967
6,1,0.59,"incongruent",0.0419332130052427,0.261431689110967
6,1,0.662,"incongruent",0.0419332130052427,0.261431689110967
6,1,0.566,"congruent",0.0419332130052427,0.261431689110967
6,1,0.581,"incongruent",0.0419332130052427,0.261431689110967
6,1,0.542,"congruent",0.0431069306670742,0.264469650498565
6,1,0.607,"incongruent",0.0431069306670742,0.264469650498565
6,1,0.582,"congruent",0.0431069306670742,0.264469650498565
6,1,0.654,"congruent",0.0424204329268468,0.266450826637874
6,1,0.67,"incongruent",0.0424204329268468,0.266450826637874
6,1,0.606,"congruent",0.0424204329268468,0.266450826637874
6,1,0.622,"incongruent",0.0417407310336991,0.267742830845362
6,1,0.55,"congruent",0.0417407310336991,0.267742830845362
6,1,0.63,"incongruent",0.0417407310336991,0.267742830845362
6,1,0.694,"congruent",0.0417407310336991,0.267742830845362
6,1,1.124,"congruent",0.0420865094847258,0.268585398469234
6,0,0.638,"incongruent",0.0420865094847258,0.268585398469234
6,1,0.815,"incongruent",0.0420865094847258,0.268585398469234
6,1,0.617,"congruent",0.0373295095957427,0.269134870519465
6,1,0.759,"incongruent",0.0373295095957427,0.269134870519465
6,1,0.863,"incongruent",0.0373295095957427,0.269134870519465
6,1,1.343,"incongruent",0.0373295095957427,0.269134870519465
6,1,0.604,"congruent",0.0376797191187038,0.269493203222303
6,1,1.438,"incongruent",0.0376797191187038,0.269493203222303
6,1,0.566,"incongruent",0.0376797191187038,0.269493203222303
6,1,0.663,"congruent",0.0376797191187038,0.269493203222303
6,1,0.654,"incongruent",0.0376797191187038,0.269493203222303
6,1,0.595,"congruent",0.0384436431356717,0.269726886311132
6,1,0.695,"incongruent",0.0384436431356717,0.269726886311132
6,1,0.751,"incongruent",0.0337227050735377,0.269879280400681
6,1,0.638,"congruent",0.0337227050735377,0.269879280400681
6,1,1.055,"incongruent",0.0290485009935623,0.269978662682239
6,1,0.718,"congruent",0.0290485009935623,0.269978662682239
6,1,0.63,"congruent",0.0290485009935623,0.269978662682239
6,1,0.611,"incongruent",0.0285011718662019,0.270043473843335
6,1,0.502,"congruent",0.0285011718662019,0.270043473843335
6,1,0.678,"congruent",0.0285011718662019,0.270043473843335
6,1,0.679,"incongruent",0.0285011718662019,0.270043473843335
6,1,0.699,"incongruent",0.0288602494544123,0.270085739793932
6,1,0.542,"congruent",0.0288602494544123,0.270085739793932
6,1,0.591,"congruent",0.0288602494544123,0.270085739793932
6,0,0.559,"incongruent",0.0288602494544123,0.270085739793932
6,1,1.222,"congruent",0.0288602494544123,0.270085739793932
6,1,0.621,"congruent",0.0292189663491852,0.270113303110954
6,1,1.127,"incongruent",0.0292189663491852,0.270113303110954
6,1,0.791,"incongruent",0.0292189663491852,0.270113303110954
6,1,0.655,"congruent",0.0292189663491852,0.270113303110954
6,1,0.759,"incongruent",0.0292189663491852,0.270113303110954
6,1,1.287,"incongruent",0.0295773229128374,0.118383601548831
6,1,0.761,"congruent",0.0208635516103193,0.171182270675794
6,1,1.038,"incongruent",0.0208635516103193,0.171182270675794
6,1,0.504,"congruent",0.0163166441482225,0.205614394760252
6,1,0.742,"incongruent",0.0163166441482225,0.205614394760252
6,1,0.534,"congruent",0.0163166441482225,0.205614394760252
6,1,0.766,"incongruent",0.0163166441482225,0.205614394760252
6,0,0.806,"incongruent",0.0166879610945256,0.22806896016069
6,1,0.854,"congruent",0.0166879610945256,0.22806896016069
6,1,0.747,"incongruent",0.00810178545145556,0.242712480440932
6,1,0.734,"congruent",0.00810178545145556,0.242712480440932
6,1,0.567,"congruent",0.00810178545145556,0.242712480440932
6,1,1.023,"incongruent",0.00810178545145556,0.242712480440932
6,1,0.682,"incongruent",0.00810178545145556,0.242712480440932
6,1,0.849,"congruent",0.00889542050279234,0.0979097068497905
6,1,0.791,"incongruent",0.00889542050279234,0.0979097068497905
6,1,0.798,"incongruent",0.00889542050279234,0.0979097068497905
6,1,0.751,"incongruent",0.00889542050279234,0.0979097068497905
6,1,0.725,"congruent",0.00889542050279234,0.0979097068497905
6,0,0.879,"incongruent",0.00968825834771983,0.157830424986762
6,1,0.844,"congruent",-0.00290922874211486,0.196907122112606
6,1,0.814,"incongruent",-0.00290922874211486,0.196907122112606
6,1,0.96,"incongruent",-0.0072208023196691,0.222390599376254
6,1,0.535,"congruent",-0.0072208023196691,0.222390599376254
6,1,0.639,"congruent",-0.0072208023196691,0.222390599376254
6,1,0.605,"incongruent",-0.0072208023196691,0.222390599376254
6,1,0.758,"congruent",-0.00682584200838917,0.23900939423897
6,1,0.711,"incongruent",-0.00682584200838917,0.23900939423897
6,1,0.583,"congruent",-0.00682584200838917,0.23900939423897
6,1,0.767,"incongruent",-0.00682584200838917,0.23900939423897
6,1,0.948,"incongruent",-0.0192598510645685,0.0951427608396846
6,1,0.591,"congruent",-0.0192598510645685,0.0951427608396846
6,1,0.646,"incongruent",-0.0192598510645685,0.0951427608396846
6,1,0.687,"congruent",-0.0192598510645685,0.0951427608396846
6,1,0.614,"incongruent",-0.0192598510645685,0.0951427608396846
6,1,0.846,"congruent",-0.0184387312493515,-0.0123543876362612
6,1,0.846,"incongruent",-0.0184387312493515,-0.0123543876362612
6,1,0.606,"incongruent",-0.0184387312493515,-0.0123543876362612
6,1,0.655,"congruent",-0.0184387312493515,-0.0123543876362612
6,1,0.686,"congruent",-0.0184387312493515,-0.0123543876362612
6,1,0.909,"congruent",-0.0176184362489889,-0.0926762569774879
6,1,0.678,"incongruent",-0.0176184362489889,-0.0926762569774879
6,1,0.628,"congruent",-0.0217843989686703,0.0335416945364403
6,1,0.782,"incongruent",-0.0217843989686703,0.0335416945364403
6,1,0.628,"congruent",-0.0218285179694345,-0.0583827043780453
6,1,0.822,"incongruent",-0.0218285179694345,-0.0583827043780453
6,1,0.839,"incongruent",-0.0218285179694345,-0.0583827043780453
6,1,0.643,"incongruent",-0.0218722002229746,0.0559058919286408
6,1,0.607,"congruent",-0.0218722002229746,0.0559058919286408
6,1,0.535,"incongruent",-0.0218722002229746,0.0559058919286408
6,1,0.575,"congruent",-0.0218722002229746,0.0559058919286408
6,1,0.623,"congruent",-0.0218722002229746,0.0559058919286408
6,1,0.7,"incongruent",-0.021048456303028,0.130438057124083
6,1,0.679,"congruent",-0.021048456303028,0.130438057124083
6,1,0.558,"incongruent",-0.021048456303028,0.130438057124083
6,1,0.75,"incongruent",-0.021048456303028,0.130438057124083
6,1,0.535,"congruent",-0.021048456303028,0.130438057124083
6,1,0.543,"incongruent",-0.021048456303028,0.130438057124083
6,1,0.652,"congruent",-0.0206396061133217,0.0140182577474414
6,1,0.75,"incongruent",-0.0206396061133217,0.0140182577474414
6,1,0.687,"incongruent",-0.0206396061133217,0.0140182577474414
6,1,0.574,"incongruent",-0.0206396061133217,0.0140182577474414
6,1,0.51,"congruent",-0.0206396061133217,0.0140182577474414
6,1,0.766,"incongruent",-0.0206396061133217,0.0140182577474414
6,1,0.59,"congruent",-0.0194030340546854,0.103121455369156
6,1,0.862,"incongruent",-0.0194030340546854,0.103121455369156
6,1,0.78,"congruent",-0.0235513305053088,0.161229214666181
6,1,0.838,"incongruent",-0.0235513305053088,0.161229214666181
6,1,0.908,"congruent",-0.0235779581207124,0.0370254106628965
6,1,0.734,"incongruent",-0.0235779581207124,0.0370254106628965
6,1,0.614,"incongruent",-0.0235779581207124,0.0370254106628965
6,1,0.646,"congruent",-0.0235779581207124,0.0370254106628965
6,1,0.876,"incongruent",-0.0231665670464301,0.118125340071441
6,1,0.478,"congruent",-0.0231665670464301,0.118125340071441
6,1,0.695,"incongruent",-0.0231665670464301,0.118125340071441
6,1,0.727,"incongruent",-0.0231665670464301,0.118125340071441
6,1,0.661,"incongruent",-0.0227555892144821,0.171013848035929
6,1,0.574,"congruent",-0.0227555892144821,0.171013848035929
6,1,0.902,"congruent",-0.0227555892144821,0.171013848035929
6,1,0.823,"incongruent",-0.0227555892144821,0.171013848035929
6,0,0.622,"incongruent",-0.0227555892144821,0.171013848035929
6,1,1.015,"incongruent",-0.0223450242097663,0.20550455961989
