17807:TSS_LFXC20201030,focus,530949,off,1604097608085
17807:TSS_LFXC20201030,focus,1,on,1604097608086
17807:TSS_LFXC20201030,focus,104771,off,1604097712857
17807:TSS_LFXC20201030,focus,1,on,1604097712858
17807:TSS_LFXC20201030,focus,215469,off,1604097928327
17807:TSS_LFXC20201030,focus,1,on,1604097928328
17807:TSS_LFXC20201030,focus,5168,off,1604097933496
17807:TSS_LFXC20201030,focus,1,on,1604097933497
17693:TSS_LFXC20201030,initialized,0,,1604098639927
17693:TSS_LFXC20201030,window_resize,0,"[1680, 987]",1604098639927
17693:TSS_LFXC20201030,focus,32246,off,1604098672173
17693:TSS_LFXC20201030,focus,0,on,1604098672173
17693:TSS_LFXC20201030,focus,1,off,1604098672174
17693:TSS_LFXC20201030,focus,3067,on,1604098675241
17693:TSS_LFXC20201030,window_resize,168887,"[1680, 1050]",1604098844128
17693:TSS_LFXC20201030,focus,3589,off,1604098847717
17693:TSS_LFXC20201030,window_resize,641,"[1680, 987]",1604098848358
17693:TSS_LFXC20201030,focus,7,on,1604098848365
17693:TSS_LFXC20201030,window_resize,136595,"[1680, 1050]",1604098984960
17693:TSS_LFXC20201030,focus,1881,off,1604098986841
17693:TSS_LFXC20201030,window_resize,509,"[1680, 987]",1604098987350
17693:TSS_LFXC20201030,focus,8,on,1604098987358
17693:TSS_LFXC20201030,focus,159498,off,1604099146856
17693:TSS_LFXC20201030,focus,1,on,1604099146857
17693:TSS_LFXC20201030,focus,159086,off,1604099305943
17693:TSS_LFXC20201030,focus,0,on,1604099305943
17693:TSS_LFXC20201030,focus,6037,off,1604099311980
17693:TSS_LFXC20201030,focus,0,on,1604099311980
17693:TSS_LFXC20201030,focus,3770,off,1604099315750
17693:TSS_LFXC20201030,focus,1,on,1604099315751
17693:TSS_LFXC20201030,focus,71523,off,1604099387274
17693:TSS_LFXC20201030,focus,0,on,1604099387274
17693:TSS_LFXC20201030,window_resize,648758,"[1680, 1050]",1604100036032
17693:TSS_LFXC20201030,window_resize,2941,"[1680, 987]",1604100038973
17693:TSS_LFXC20201030,focus,7504,off,1604100046477
17693:TSS_LFXC20201030,focus,86469,on,1604100132946
17693:TSS_LFXC20201030,focus,403177,off,1604100536123
17693:TSS_LFXC20201030,focus,49465,on,1604100585588
17693:TSS_LFXC20201030,window_resize,89612,"[1079, 898]",1604100675200
17693:TSS_LFXC20201030,focus,1404,off,1604100676604
17693:TSS_LFXC20201030,focus,3297,on,1604100679901
17693:TSS_LFXC20201030,focus,140876,off,1604100820777
17693:TSS_LFXC20201030,focus,5458,on,1604100826235
17693:TSS_LFXC20201030,focus,120090,off,1604100946325
17693:TSS_LFXC20201030,focus,2887,on,1604100949212
17693:TSS_LFXC20201030,focus,34841,off,1604100984053
17693:TSS_LFXC20201030,focus,1501,on,1604100985554
17693:TSS_LFXC20201030,window_resize,25174,"[1680, 1050]",1604101010728
17693:TSS_LFXC20201030,window_resize,2855,"[1079, 898]",1604101013583
17693:TSS_LFXC20201030,focus,379018,off,1604101392601
17693:TSS_LFXC20201030,focus,3768,on,1604101396369
17693:TSS_LFXC20201030,window_resize,35282,"[1680, 1050]",1604101431651
17693:TSS_LFXC20201030,window_resize,2863,"[1680, 1050]",1604101434514
17693:TSS_LFXC20201030,window_resize,584,"[1079, 898]",1604101435098
17739:TSS_LFXC20201030,initialized,0,,1604107028235
17739:TSS_LFXC20201030,window_resize,0,"[1440, 789]",1604107028235
17739:TSS_LFXC20201030,window_resize,194056,"[1440, 900]",1604107222291
17739:TSS_LFXC20201030,focus,556727,off,1604107779018
17739:TSS_LFXC20201030,focus,184,on,1604107779202
17739:TSS_LFXC20201030,window_resize,24,"[1440, 789]",1604107779226
17739:TSS_LFXC20201030,window_resize,59742,"[1440, 900]",1604107838968
17739:TSS_LFXC20201030,focus,190208,off,1604108029176
17739:TSS_LFXC20201030,focus,179,on,1604108029355
17739:TSS_LFXC20201030,window_resize,29,"[1440, 789]",1604108029384
17739:TSS_LFXC20201030,window_resize,115409,"[1440, 900]",1604108144793
17739:TSS_LFXC20201030,focus,129471,off,1604108274264
17739:TSS_LFXC20201030,focus,184,on,1604108274448
17739:TSS_LFXC20201030,window_resize,23,"[1440, 789]",1604108274471
17739:TSS_LFXC20201030,focus,5968,off,1604108280439
17739:TSS_LFXC20201030,focus,193,on,1604108280632
17739:TSS_LFXC20201030,focus,13354,off,1604108293986
17739:TSS_LFXC20201030,focus,0,on,1604108293986
17739:TSS_LFXC20201030,focus,0,off,1604108293986
17739:TSS_LFXC20201030,focus,189,on,1604108294175
17739:TSS_LFXC20201030,window_resize,94590,"[1440, 900]",1604108388765
17822:TSS_LFXC20201030,initialized,0,,1604111327133
17822:TSS_LFXC20201030,window_resize,0,"[1440, 789]",1604111327133
17822:TSS_LFXC20201030,window_resize,12773,"[1440, 745]",1604111339906
17822:TSS_LFXC20201030,window_resize,503,"[1440, 789]",1604111340409
17822:TSS_LFXC20201030,window_resize,212605,"[1440, 900]",1604111553014
17822:TSS_LFXC20201030,window_resize,33392,"[1600, 1000]",1604111586406
17822:TSS_LFXC20201030,window_resize,2112,"[1440, 900]",1604111588518
17822:TSS_LFXC20201030,focus,479470,off,1604112067988
17822:TSS_LFXC20201030,focus,178,on,1604112068166
17822:TSS_LFXC20201030,window_resize,31,"[1440, 789]",1604112068197
17822:TSS_LFXC20201030,window_resize,135514,"[1440, 900]",1604112203711
17822:TSS_LFXC20201030,focus,95154,off,1604112298865
17822:TSS_LFXC20201030,focus,192,on,1604112299057
17822:TSS_LFXC20201030,window_resize,17,"[1440, 789]",1604112299074
17822:TSS_LFXC20201030,focus,12935,off,1604112312009
17822:TSS_LFXC20201030,focus,190,on,1604112312199
17822:TSS_LFXC20201030,window_resize,54984,"[1440, 900]",1604112367183
17848:TSS_LFXC20201030,initialized,0,,1604117233755
17848:TSS_LFXC20201030,window_resize,0,"[1024, 745]",1604117233755
17848:TSS_LFXC20201030,focus,14050,off,1604117247805
17848:TSS_LFXC20201030,focus,2883,on,1604117250688
17848:TSS_LFXC20201030,window_resize,156376,"[1440, 900]",1604117407064
17848:TSS_LFXC20201030,focus,383693,off,1604117790757
17848:TSS_LFXC20201030,focus,0,on,1604117790757
17848:TSS_LFXC20201030,window_resize,202,"[1024, 745]",1604117790959
17848:TSS_LFXC20201030,focus,29489,off,1604117820448
17848:TSS_LFXC20201030,focus,0,on,1604117820448
17848:TSS_LFXC20201030,focus,34514,off,1604117854962
17848:TSS_LFXC20201030,focus,0,on,1604117854962
17848:TSS_LFXC20201030,focus,88469,off,1604117943431
17848:TSS_LFXC20201030,focus,0,on,1604117943431
17848:TSS_LFXC20201030,focus,24050,off,1604117967481
17848:TSS_LFXC20201030,focus,0,on,1604117967481
17848:TSS_LFXC20201030,focus,16755,off,1604117984236
17848:TSS_LFXC20201030,focus,1,on,1604117984237
17848:TSS_LFXC20201030,focus,37184,off,1604118021421
17848:TSS_LFXC20201030,focus,1,on,1604118021422
17848:TSS_LFXC20201030,focus,5497,off,1604118026919
17848:TSS_LFXC20201030,focus,0,on,1604118026919
17848:TSS_LFXC20201030,focus,3153,off,1604118030072
17848:TSS_LFXC20201030,focus,0,on,1604118030072
17848:TSS_LFXC20201030,focus,4792,off,1604118034864
17848:TSS_LFXC20201030,focus,1,on,1604118034865
17848:TSS_LFXC20201030,focus,5106,off,1604118039971
17848:TSS_LFXC20201030,focus,0,on,1604118039971
17848:TSS_LFXC20201030,window_resize,1361271,"[1440, 900]",1604119401242
17769:TSS_LFXC20201030,initialized,0,,1604165369168
17769:TSS_LFXC20201030,window_resize,0,"[1024, 745]",1604165369168
17769:TSS_LFXC20201030,window_resize,23822,"[1165, 809]",1604165392990
17769:TSS_LFXC20201030,window_resize,207866,"[1440, 900]",1604165600856
17860:TSS_LFXC20201030,initialized,0,,1604167788119
17860:TSS_LFXC20201030,window_resize,0,"[1024, 767]",1604167788119
17860:TSS_LFXC20201030,window_resize,160143,"[1440, 900]",1604167948262
17860:TSS_LFXC20201030,focus,414850,off,1604168363112
17860:TSS_LFXC20201030,focus,168,on,1604168363280
17860:TSS_LFXC20201030,window_resize,46,"[1024, 767]",1604168363326
17860:TSS_LFXC20201030,focus,7028,off,1604168370354
17860:TSS_LFXC20201030,focus,162,on,1604168370516
17860:TSS_LFXC20201030,focus,4519,off,1604168375035
17860:TSS_LFXC20201030,focus,165,on,1604168375200
17860:TSS_LFXC20201030,window_resize,80590,"[1440, 900]",1604168455790
17860:TSS_LFXC20201030,focus,87711,off,1604168543501
17860:TSS_LFXC20201030,focus,169,on,1604168543670
17860:TSS_LFXC20201030,window_resize,38,"[1024, 767]",1604168543708
17860:TSS_LFXC20201030,focus,6818,off,1604168550526
17860:TSS_LFXC20201030,focus,164,on,1604168550690
17860:TSS_LFXC20201030,focus,3857,off,1604168554547
17860:TSS_LFXC20201030,focus,176,on,1604168554723
17860:TSS_LFXC20201030,focus,2780,off,1604168557503
17860:TSS_LFXC20201030,focus,162,on,1604168557665
17860:TSS_LFXC20201030,focus,6257,off,1604168563922
17860:TSS_LFXC20201030,focus,162,on,1604168564084
17860:TSS_LFXC20201030,focus,3673,off,1604168567757
17860:TSS_LFXC20201030,focus,164,on,1604168567921
17860:TSS_LFXC20201030,focus,18458,off,1604168586379
17860:TSS_LFXC20201030,focus,166,on,1604168586545
17860:TSS_LFXC20201030,focus,260703,off,1604168847248
17860:TSS_LFXC20201030,focus,4352,on,1604168851600
17860:TSS_LFXC20201030,window_resize,100490,"[1440, 900]",1604168952090
17766:TSS_LFXC20201030,initialized,0,,1604185719914
17766:TSS_LFXC20201030,window_resize,0,"[1024, 767]",1604185719914
17766:TSS_LFXC20201030,window_resize,13011,"[1440, 871]",1604185732925
17766:TSS_LFXC20201030,window_resize,184395,"[1440, 900]",1604185917320
17766:TSS_LFXC20201030,focus,354574,off,1604186271894
17766:TSS_LFXC20201030,focus,196,on,1604186272090
17766:TSS_LFXC20201030,window_resize,17,"[1440, 871]",1604186272107
17766:TSS_LFXC20201030,window_resize,50141,"[1440, 900]",1604186322248
17766:TSS_LFXC20201030,focus,57246,off,1604186379494
17766:TSS_LFXC20201030,focus,178,on,1604186379672
17766:TSS_LFXC20201030,window_resize,32,"[1440, 871]",1604186379704
17766:TSS_LFXC20201030,focus,5682,off,1604186385386
17766:TSS_LFXC20201030,focus,185,on,1604186385571
17766:TSS_LFXC20201030,window_resize,65071,"[1440, 900]",1604186450642
ProlificDebug1:TSS_LFXC20201030,initialized,0,,1604349113554
ProlificDebug1:TSS_LFXC20201030,window_resize,0,"[1024, 745]",1604349113554
ProlificDebug1:TSS_LFXC20201030,focus,20147,off,1604349133701
ProlificDebug1:TSS_LFXC20201030,focus,27910,on,1604349161611
ProlificDebug1:TSS_LFXC20201030,window_resize,155058,"[1440, 900]",1604349316669
ProlificDebug1:TSS_LFXC20201030,window_resize,29746,"[1024, 745]",1604349346415
ProlificDebug1:TSS_LFXC20201030,focus,15036,off,1604349361451
ProlificDebug1:TSS_LFXC20201030,focus,3910,on,1604349365361
ProlificDebug1:TSS_LFXC20201030,focus,1284,off,1604349366645
ProlificDebug1:TSS_LFXC20201030,focus,5168,on,1604349371813
ProlificDebug1:TSS_LFXC20201030,window_resize,93091,"[1440, 900]",1604349464904
ProlificDebug1:TSS_LFXC20201030,window_resize,35810,"[1024, 745]",1604349500714
ProlificDebug1:TSS_LFXC20201030,focus,117309,off,1604349618023
ProlificDebug1:TSS_LFXC20201030,focus,0,on,1604349618023
ProlificDebug1:TSS_LFXC20201030,focus,149988,off,1604349768011
ProlificDebug1:TSS_LFXC20201030,focus,969,on,1604349768980
ProlificDebug1:TSS_LFXC20201030,focus,105370,off,1604349874350
ProlificDebug1:TSS_LFXC20201030,focus,11398,on,1604349885748
ProlificDebug1:TSS_LFXC20201030,focus,96987,off,1604349982735
ProlificDebug1:TSS_LFXC20201030,focus,2906,on,1604349985641
ProlificDebug1:TSS_LFXC20201030,focus,352850,off,1604350338491
ProlificDebug1:TSS_LFXC20201030,focus,1245,on,1604350339736
ProlificDebug1:TSS_LFXC20201030,focus,22235,off,1604350361971
ProlificDebug1:TSS_LFXC20201030,focus,16855,on,1604350378826
ProlificDebug1:TSS_LFXC20201030,focus,19850,off,1604350398676
ProlificDebug1:TSS_LFXC20201030,focus,254652,on,1604350653328
ProlificDebug1:TSS_LFXC20201030,focus,975,off,1604350654303
ProlificDebug1:TSS_LFXC20201030,focus,1942,on,1604350656245
ProlificDebug1:TSS_LFXC20201030,focus,2756,off,1604350659001
ProlificDebug1:TSS_LFXC20201030,focus,2619,on,1604350661620
ProlificDebug1:TSS_LFXC20201030,focus,376698,off,1604351038318
ProlificDebug1:TSS_LFXC20201030,focus,11035,on,1604351049353
ProlificDebug1:TSS_LFXC20201030,focus,1487,off,1604351050840
ProlificDebug1:TSS_LFXC20201030,focus,616,on,1604351051456
ProlificDebug1:TSS_LFXC20201030,window_resize,390709,"[1440, 900]",1604351442165
ProlificDebug1:TSS_LFXC20201030,focus,2358,off,1604351444523
ProlificDebug1:TSS_LFXC20201030,focus,8016,on,1604351452539
ProlificDebug1:TSS_LFXC20201030,window_resize,3115,"[1024, 745]",1604351455654
ProlificDebug1:TSS_LFXC20201030,focus,957,off,1604351456611
ProlificDebug1:TSS_LFXC20201030,focus,877,on,1604351457488
ProlificDebug1:TSS_LFXC20201030,focus,165952,off,1604351623440
ProlificDebug1:TSS_LFXC20201030,focus,2893,on,1604351626333
ProlificDebug1:TSS_LFXC20201030,window_resize,252966,"[1440, 900]",1604351879299
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,initialized,0,,1608140887605
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,window_resize,0,"[1024, 767]",1608140887605
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,16864,off,1608140904469
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,11828,on,1608140916297
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,window_resize,174715,"[1920, 1080]",1608141091012
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,190089,off,1608141281101
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,7210,on,1608141288311
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,54887,off,1608141343198
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,59220,on,1608141402418
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,window_resize,138524,"[1024, 767]",1608141540942
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,window_resize,118302,"[1920, 1080]",1608141659244
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,119027,off,1608141778271
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,3702,on,1608141781973
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,867,off,1608141782840
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,4581,on,1608141787421
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,4645,off,1608141792066
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,249,on,1608141792315
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,6161,off,1608141798476
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,8173,on,1608141806649
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,15368,off,1608141822017
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,4788,on,1608141826805
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,2,off,1608141826807
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,1996,on,1608141828803
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,4628,off,1608141833431
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,4155,on,1608141837586
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,64660,off,1608141902246
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,40757,on,1608141943003
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,4686,off,1608141947689
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,4905,on,1608141952594
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,7358,off,1608141959952
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,14397,on,1608141974349
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,7943,off,1608141982292
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,28811,on,1608142011103
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,21327,off,1608142032430
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,15000,on,1608142047430
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,8531,off,1608142055961
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,487679,on,1608142543640
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,110307,off,1608142653947
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,window_resize,1391,"[1920, 1079]",1608142655338
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,453210,on,1608143108548
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,window_resize,220,"[1920, 1080]",1608143108768
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,453524,off,1608143562292
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,437359,on,1608143999651
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,108514,off,1608144108165
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,123,on,1608144108288
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,644,off,1608144108932
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,432349,on,1608144541281
5eee1a2131f6fe2767dc41db:TSS_LFXC20201216,focus,1480,off,1608144542761
5ba89617c92fc8000127412f:TSS_LFXC20201216,initialized,0,,1608140949547
5ba89617c92fc8000127412f:TSS_LFXC20201216,window_resize,0,"[1024, 768]",1608140949547
5ba89617c92fc8000127412f:TSS_LFXC20201216,window_resize,10240,"[1324, 768]",1608140959787
5ba89617c92fc8000127412f:TSS_LFXC20201216,window_resize,184824,"[1920, 1080]",1608141144611
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,373803,off,1608141518414
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,0,on,1608141518414
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,70605,off,1608141589019
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,0,on,1608141589019
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,5962,off,1608141594981
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,0,on,1608141594981
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,47839,off,1608141642820
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,0,on,1608141642820
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,3936,off,1608141646756
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,0,on,1608141646756
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,8432,off,1608141655188
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,0,on,1608141655188
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,59148,off,1608141714336
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,18326,on,1608141732662
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,33516,off,1608141766178
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,0,on,1608141766178
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,2756,off,1608141768934
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,0,on,1608141768934
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,2593,off,1608141771527
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,0,on,1608141771527
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,2302,off,1608141773829
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,0,on,1608141773829
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,2632,off,1608141776461
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,0,on,1608141776461
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,146582,off,1608141923043
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,0,on,1608141923043
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,51153,off,1608141974196
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,1730,on,1608141975926
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,960,off,1608141976886
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,8091,on,1608141984977
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,90849,off,1608142075826
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,10531,on,1608142086357
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,93249,off,1608142179606
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,5835,on,1608142185441
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,2434,off,1608142187875
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,9650,on,1608142197525
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,79380,off,1608142276905
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,3712,on,1608142280617
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,284705,off,1608142565322
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,28961,on,1608142594283
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,1382000,off,1608143976283
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,991,on,1608143977274
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,690,off,1608143977964
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,20506,on,1608143998470
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,114116,off,1608144112586
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,8255,on,1608144120841
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,277329,off,1608144398170
5ba89617c92fc8000127412f:TSS_LFXC20201216,focus,66594,on,1608144464764
5c69f9dd4b5bb30001b3d31c:TSS_LFXC20201216,initialized,0,,1608141203269
5c69f9dd4b5bb30001b3d31c:TSS_LFXC20201216,window_resize,0,"[1008, 660]",1608141203269
5c69f9dd4b5bb30001b3d31c:TSS_LFXC20201216,focus,10084,off,1608141213353
5c69f9dd4b5bb30001b3d31c:TSS_LFXC20201216,focus,4660,on,1608141218013
5c69f9dd4b5bb30001b3d31c:TSS_LFXC20201216,window_resize,226279,"[1024, 768]",1608141444292
5c69f9dd4b5bb30001b3d31c:TSS_LFXC20201216,window_resize,400803,"[1008, 660]",1608141845095
5c69f9dd4b5bb30001b3d31c:TSS_LFXC20201216,focus,97992,off,1608141943087
5c69f9dd4b5bb30001b3d31c:TSS_LFXC20201216,focus,14556,on,1608141957643
5c69f9dd4b5bb30001b3d31c:TSS_LFXC20201216,focus,3773,off,1608141961416
5c69f9dd4b5bb30001b3d31c:TSS_LFXC20201216,focus,13085,on,1608141974501
5c69f9dd4b5bb30001b3d31c:TSS_LFXC20201216,focus,6713,off,1608141981214
5c69f9dd4b5bb30001b3d31c:TSS_LFXC20201216,focus,4428,on,1608141985642
5c69f9dd4b5bb30001b3d31c:TSS_LFXC20201216,window_resize,68219,"[1024, 768]",1608142053861
5f90a3adb2a8fd17bf44abf3:TSS_LFXC20201216,initialized,0,,1608141205639
5f90a3adb2a8fd17bf44abf3:TSS_LFXC20201216,window_resize,0,"[1024, 767]",1608141205639
5f90a3adb2a8fd17bf44abf3:TSS_LFXC20201216,focus,7841,off,1608141213480
5f90a3adb2a8fd17bf44abf3:TSS_LFXC20201216,focus,46865,on,1608141260345
5f90a3adb2a8fd17bf44abf3:TSS_LFXC20201216,window_resize,2261,"[1920, 988]",1608141262606
5f90a3adb2a8fd17bf44abf3:TSS_LFXC20201216,window_resize,204462,"[1920, 1080]",1608141467068
5f90a3adb2a8fd17bf44abf3:TSS_LFXC20201216,focus,1034525,off,1608142501593
5f90a3adb2a8fd17bf44abf3:TSS_LFXC20201216,window_resize,208,"[1920, 1079]",1608142501801
5f90a3adb2a8fd17bf44abf3:TSS_LFXC20201216,focus,2090,on,1608142503891
5f90a3adb2a8fd17bf44abf3:TSS_LFXC20201216,window_resize,212,"[1920, 1080]",1608142504103
5f90a3adb2a8fd17bf44abf3:TSS_LFXC20201216,focus,1060,off,1608142505163
