"SubID","EffLvl","IsRewarded","EfficacyProbeResp","RewRateProbeResp"
1041,1,1,NA,NA
1041,1,1,1,NA
1041,1,1,NA,NA
1041,1,1,NA,NA
1041,1,1,NA,NA
1041,0,1,NA,0.916666666666667
1041,1,1,NA,NA
1041,1,1,0.966666666666667,NA
1041,1,0,NA,NA
1041,1,0,NA,NA
1041,1,1,NA,0.75
1041,1,1,NA,NA
1041,1,1,NA,NA
1041,1,0,0.891666666666667,NA
1041,1,0,NA,NA
1041,1,1,NA,NA
1041,1,1,NA,0.925
1041,1,1,NA,NA
1041,1,1,NA,NA
1041,1,1,NA,NA
1041,0,1,0.858333333333333,NA
1041,1,0,NA,NA
1041,1,1,NA,NA
1041,0,0,NA,NA
1041,1,1,NA,0.8
1041,1,1,NA,NA
1041,1,1,NA,NA
1041,1,1,0.683333333333333,NA
1041,1,1,NA,NA
1041,0,1,NA,0.825
1041,1,0,NA,NA
1041,1,1,NA,NA
1041,1,1,0.9,NA
1041,1,1,NA,NA
1041,1,1,NA,0.95
1041,0,1,NA,NA
1041,1,1,0.775,NA
1041,1,1,NA,NA
1041,0,1,NA,NA
1041,1,1,NA,0.716666666666667
1041,1,1,NA,NA
1041,1,1,NA,NA
1041,0,1,NA,NA
1041,1,1,0.708333333333333,NA
1041,1,1,NA,NA
1041,1,1,NA,NA
1041,0,1,NA,NA
1041,1,1,NA,0.825
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,0,1,0.666666666666667,NA
1041,1,1,NA,NA
1041,1,1,NA,NA
1041,1,1,NA,NA
1041,0,1,NA,0.908333333333333
1041,1,1,NA,NA
1041,0,1,0.641666666666667,NA
1041,0,1,NA,NA
1041,1,1,NA,NA
1041,0,1,NA,NA
1041,0,1,NA,0.95
1041,1,1,NA,NA
1041,0,1,0.875,NA
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,0,1,NA,0.916666666666667
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,1,1,0.6,NA
1041,0,1,NA,NA
1041,1,1,NA,0.741666666666667
1041,0,1,NA,NA
1041,0,1,0.766666666666667,NA
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,0,1,NA,0.9
1041,0,1,NA,NA
1041,1,1,0.641666666666667,NA
1041,1,1,NA,NA
1041,0,1,NA,NA
1041,0,1,NA,0.958333333333333
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,0,1,0.741666666666667,NA
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,0,1,NA,0.966666666666667
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,0,1,0.65,NA
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,1,1,NA,NA
1041,0,1,NA,0.875
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,0,1,0.6,NA
1041,0,1,NA,NA
1041,0,1,NA,0.95
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,0,1,0.6,NA
1041,0,1,NA,NA
1041,0,1,NA,0.95
1041,1,0,NA,NA
1041,0,1,0.666666666666667,NA
1041,0,1,NA,NA
1041,0,0,NA,NA
1041,0,1,NA,0.791666666666667
1041,0,0,NA,NA
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,0,1,0.516666666666667,NA
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,0,1,NA,0.975
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,0,1,0.7,NA
1041,0,0,NA,NA
1041,0,1,NA,NA
1041,0,0,NA,NA
1041,0,0,NA,0.425
1041,0,1,NA,NA
1041,0,1,0.4,NA
1041,1,0,NA,NA
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,1,0,NA,0.708333333333333
1041,0,1,NA,NA
1041,0,0,0.808333333333333,NA
1041,0,0,NA,NA
1041,1,1,NA,NA
1041,0,0,NA,NA
1041,1,1,NA,0.641666666666667
1041,0,1,NA,NA
1041,1,1,NA,NA
1041,0,1,0.6,NA
1041,0,1,NA,NA
1041,1,0,NA,0.733333333333333
1041,1,1,NA,NA
1041,1,1,0.883333333333333,NA
1041,1,1,NA,NA
1041,0,1,NA,NA
1041,1,1,NA,NA
1041,1,1,NA,0.858333333333333
1041,1,1,NA,NA
1041,1,1,0.691666666666667,NA
1041,1,1,NA,NA
1041,1,1,NA,NA
1041,1,1,NA,0.683333333333333
1041,1,1,NA,NA
1041,1,1,NA,NA
1041,1,1,0.658333333333333,NA
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,1,1,NA,0.666666666666667
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,1,0,0.65,NA
1041,1,1,NA,NA
1041,1,1,NA,NA
1041,0,1,NA,NA
1041,0,1,NA,0.808333333333333
1041,1,1,NA,NA
1041,0,1,NA,NA
1041,0,1,0.675,NA
1041,0,1,NA,NA
1041,0,1,NA,0.883333333333333
1041,0,1,NA,NA
1041,1,0,NA,NA
1041,1,1,0.558333333333333,NA
1041,0,1,NA,NA
1041,0,1,NA,0.675
1041,0,1,NA,NA
1041,0,1,0.783333333333333,NA
1041,1,1,NA,NA
1041,0,1,NA,NA
1041,1,1,NA,0.875
1041,1,1,NA,NA
1041,1,1,NA,NA
1041,1,1,NA,NA
1041,0,1,0.733333333333333,NA
1041,1,0,NA,NA
1041,1,1,NA,NA
1041,1,0,NA,NA
1041,1,1,NA,0.783333333333333
1041,1,1,NA,NA
1041,0,1,NA,NA
1041,0,1,0.6,NA
1041,1,1,NA,NA
1041,0,1,NA,NA
1041,0,0,NA,NA
1041,0,1,NA,0.591666666666667
1041,1,0,NA,NA
1041,0,1,0.591666666666667,NA
1041,1,1,NA,NA
1041,1,1,NA,NA
1041,0,1,NA,NA
1041,1,0,NA,0.608333333333333
1041,1,1,NA,NA
1041,0,1,0.733333333333333,NA
1041,0,1,NA,NA
1041,0,0,NA,NA
1041,1,1,NA,NA
1041,1,1,NA,0.633333333333333
1041,0,0,NA,NA
1041,0,1,NA,NA
1041,0,1,0.475,NA
1041,0,1,NA,NA
1041,0,1,NA,0.7
1041,0,1,NA,NA
1041,0,1,0.608333333333333,NA
1041,1,1,NA,NA
1041,0,1,NA,NA
1041,1,1,NA,NA
1041,0,0,NA,0.75
1041,1,0,NA,NA
1041,1,1,0.85,NA
1041,0,1,NA,NA
1041,1,1,NA,NA
1041,0,1,NA,0.641666666666667
1041,1,1,NA,NA
1041,1,1,NA,NA
1041,0,1,0.658333333333333,NA
1041,0,1,NA,NA
1041,1,1,NA,NA
1041,0,1,NA,0.733333333333333
1041,1,1,NA,NA
1041,0,1,NA,NA
1041,0,0,NA,NA
1041,0,1,0.633333333333333,NA
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,0,1,NA,NA
1041,0,1,NA,0.75
1041,1,1,NA,NA
1041,0,1,NA,NA
1041,0,1,0.7,NA
1041,1,1,NA,NA
1041,0,1,NA,0.791666666666667
1041,0,0,NA,NA
1041,0,1,NA,NA
1041,0,1,0.575,NA
1041,0,1,NA,NA
1041,1,1,NA,0.8
1041,0,1,NA,NA
1041,0,1,0.566666666666667,NA
1041,0,1,NA,NA
1041,1,1,NA,NA
1041,0,1,NA,0.733333333333333
1041,1,1,NA,NA
1041,1,0,NA,NA
1041,1,1,NA,NA
1041,1,1,0.675,NA
1041,1,1,NA,NA
1041,0,1,NA,NA
1041,1,1,NA,NA
1041,1,0,NA,0.558333333333333
1041,0,1,NA,NA
1041,1,1,NA,NA
1041,1,1,0.708333333333333,NA
1041,1,0,NA,NA
1041,0,1,NA,NA
1041,1,0,NA,NA
1041,1,1,NA,0.591666666666667
1041,0,1,NA,NA
1041,1,1,0.6,NA
1041,0,0,NA,NA
1041,1,0,NA,NA
1041,0,1,NA,NA
1041,0,1,NA,0.758333333333333
1041,1,0,NA,NA
1041,1,1,0.75,NA
1041,1,1,NA,NA
1041,1,1,NA,NA
1041,0,0,NA,NA
1041,0,1,NA,0.608333333333333
1041,1,1,NA,NA
1041,0,0,NA,NA
1041,0,1,0.666666666666667,NA
1041,0,0,NA,NA
1041,1,1,NA,0.65
1042,1,1,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,1,1,NA,0.5
1042,1,1,NA,NA
1042,0,0,0.533333333333333,NA
1042,0,0,NA,NA
1042,1,1,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,0.4
1042,1,1,NA,NA
1042,1,1,NA,NA
1042,0,1,0.241666666666667,NA
1042,0,1,NA,NA
1042,1,1,NA,NA
1042,1,0,NA,NA
1042,1,1,NA,0.125
1042,1,0,NA,NA
1042,0,0,NA,NA
1042,0,1,NA,NA
1042,1,1,0.075,NA
1042,0,1,NA,NA
1042,1,1,NA,NA
1042,0,0,NA,0.608333333333333
1042,1,0,NA,NA
1042,0,1,NA,NA
1042,0,0,NA,NA
1042,0,0,0.166666666666667,NA
1042,0,1,NA,NA
1042,1,1,NA,NA
1042,0,1,NA,NA
1042,1,1,NA,0.583333333333333
1042,0,1,NA,NA
1042,1,1,NA,NA
1042,0,0,0.075,NA
1042,1,1,NA,NA
1042,0,1,NA,0.516666666666667
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,1,0.183333333333333,NA
1042,0,1,NA,NA
1042,0,1,NA,1
1042,0,1,NA,NA
1042,0,0,0.375,NA
1042,1,1,NA,NA
1042,0,1,NA,0.55
1042,0,0,NA,NA
1042,0,1,NA,NA
1042,1,1,0.508333333333333,NA
1042,0,1,NA,NA
1042,0,0,NA,0.466666666666667
1042,0,0,NA,NA
1042,0,1,NA,NA
1042,0,1,0.116666666666667,NA
1042,0,1,NA,NA
1042,0,0,NA,0.475
1042,0,0,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,1,0.258333333333333,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,0.833333333333333
1042,0,1,NA,NA
1042,1,1,0.783333333333333,NA
1042,0,0,NA,NA
1042,1,1,NA,NA
1042,0,1,NA,0.833333333333333
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,1,0.183333333333333,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,0.858333333333333
1042,0,1,NA,NA
1042,0,0,0.508333333333333,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,0.833333333333333
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,1,1,NA,NA
1042,0,0,NA,NA
1042,0,1,NA,NA
1042,1,1,NA,0.475
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,1,0.125,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,0.225
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,1,0.975,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,0.866666666666667
1042,1,1,NA,NA
1042,0,1,NA,NA
1042,1,1,0.975,NA
1042,1,1,NA,NA
1042,0,1,NA,0.975
1042,1,0,NA,NA
1042,0,1,NA,NA
1042,1,1,NA,NA
1042,1,0,0.65,NA
1042,0,0,NA,NA
1042,0,1,NA,0.541666666666667
1042,1,0,NA,NA
1042,0,0,0.108333333333333,NA
1042,0,1,NA,NA
1042,0,1,NA,0.633333333333333
1042,0,0,NA,NA
1042,1,1,NA,NA
1042,0,1,0.0916666666666667,NA
1042,1,0,NA,NA
1042,1,1,NA,0.658333333333333
1042,1,1,NA,NA
1042,0,0,NA,NA
1042,0,0,0.125,NA
1042,1,0,NA,NA
1042,1,1,NA,0.725
1042,1,1,NA,NA
1042,1,1,NA,NA
1042,1,1,NA,NA
1042,0,1,0.141666666666667,NA
1042,1,1,NA,NA
1042,1,1,NA,NA
1042,1,1,NA,0.75
1042,1,1,NA,NA
1042,1,1,0.908333333333333,NA
1042,0,1,NA,NA
1042,1,1,NA,NA
1042,0,1,NA,0.841666666666667
1042,0,1,NA,NA
1042,1,1,NA,NA
1042,1,1,0.8,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,1,1,NA,1
1042,1,1,NA,NA
1042,1,1,1,NA
1042,0,1,NA,NA
1042,1,0,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,0.891666666666667
1042,1,1,NA,NA
1042,1,1,NA,NA
1042,1,0,0.725,NA
1042,1,1,NA,NA
1042,1,1,NA,NA
1042,1,1,NA,NA
1042,0,1,NA,0.975
1042,1,1,NA,NA
1042,1,1,NA,NA
1042,1,1,NA,NA
1042,0,0,0.916666666666667,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,0.958333333333333
1042,0,1,NA,NA
1042,1,1,NA,NA
1042,1,1,NA,NA
1042,1,1,0.925,NA
1042,1,0,NA,NA
1042,1,1,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,0.925
1042,1,1,NA,NA
1042,1,1,NA,NA
1042,0,1,0.966666666666667,NA
1042,1,1,NA,NA
1042,1,1,NA,1
1042,1,0,NA,NA
1042,1,0,NA,NA
1042,0,1,NA,NA
1042,0,1,0.975,NA
1042,0,0,NA,NA
1042,0,1,NA,0.408333333333333
1042,0,0,NA,NA
1042,1,1,0.35,NA
1042,1,1,NA,NA
1042,1,1,NA,0.916666666666667
1042,0,1,NA,NA
1042,1,1,NA,NA
1042,1,1,0.925,NA
1042,1,1,NA,NA
1042,1,0,NA,0.508333333333333
1042,1,1,NA,NA
1042,0,1,NA,NA
1042,1,0,0.925,NA
1042,0,1,NA,NA
1042,0,1,NA,0.875
1042,1,1,NA,NA
1042,0,1,NA,NA
1042,1,0,NA,NA
1042,0,1,0.8,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,0,NA,0.8
1042,0,0,NA,NA
1042,1,0,0.833333333333333,NA
1042,0,0,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,0.966666666666667
1042,1,1,NA,NA
1042,0,0,NA,NA
1042,1,1,0.975,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,0,NA,NA
1042,0,1,NA,0.775
1042,0,1,NA,NA
1042,0,1,0.225,NA
1042,0,0,NA,NA
1042,0,0,NA,NA
1042,1,1,NA,NA
1042,0,0,NA,0.291666666666667
1042,1,1,NA,NA
1042,0,1,NA,NA
1042,1,0,0.791666666666667,NA
1042,0,0,NA,NA
1042,1,1,NA,NA
1042,0,1,NA,NA
1042,1,1,NA,0.675
1042,1,1,NA,NA
1042,0,1,NA,NA
1042,1,1,NA,NA
1042,0,1,0.225,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,1,1,NA,1
1042,0,1,NA,NA
1042,0,0,NA,NA
1042,0,1,NA,NA
1042,0,1,0.325,NA
1042,0,1,NA,NA
1042,1,0,NA,NA
1042,0,1,NA,NA
1042,1,1,NA,0.516666666666667
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,1,1,0.625,NA
1042,0,1,NA,NA
1042,1,0,NA,0.558333333333333
1042,0,0,NA,NA
1042,0,1,NA,NA
1042,0,1,NA,NA
1042,0,1,0.641666666666667,NA
1042,0,1,NA,NA
1042,0,1,NA,0.925
1042,0,0,NA,NA
1042,1,0,0.875,NA
1042,1,0,NA,NA
1042,1,1,NA,0.758333333333333
1042,1,0,NA,NA
1042,1,1,NA,NA
1042,1,0,0.975,NA
1042,1,1,NA,NA
1042,0,0,NA,0.533333333333333
1042,1,1,NA,NA
1042,1,1,NA,NA
1042,1,0,0.95,NA
1042,1,1,NA,NA
1042,1,1,NA,0.933333333333333
1042,1,1,NA,NA
1042,1,0,NA,NA
1042,1,1,NA,NA
1042,0,1,0.216666666666667,NA
1042,1,1,NA,NA
1042,1,1,NA,NA
1042,1,0,NA,0.458333333333333
1042,1,1,NA,NA
1042,1,1,0.916666666666667,NA
1042,1,1,NA,NA
1042,1,1,NA,NA
1042,0,1,NA,0.741666666666667
1042,1,1,NA,NA
1042,1,0,NA,NA
1042,1,0,0.875,NA
1043,0,1,NA,NA
1043,1,0,NA,NA
1043,1,0,NA,NA
1043,0,1,NA,NA
1043,0,1,NA,0.508333333333333
1043,1,0,NA,NA
1043,1,0,NA,NA
1043,0,0,NA,NA
1043,1,1,0.433333333333333,NA
1043,1,1,NA,NA
1043,0,0,NA,NA
1043,0,0,NA,0.241666666666667
1043,1,0,NA,NA
1043,1,0,0.533333333333333,NA
1043,0,0,NA,NA
1043,0,1,NA,NA
1043,0,0,NA,0.475
1043,0,0,NA,NA
1043,1,0,NA,NA
1043,1,1,NA,NA
1043,0,0,0.4,NA
1043,1,0,NA,NA
1043,0,0,NA,NA
1043,1,0,NA,NA
1043,0,1,NA,NA
1043,1,0,NA,NA
1043,1,0,NA,NA
1043,1,0,NA,NA
1043,1,0,NA,NA
1043,0,0,NA,NA
1043,1,0,NA,NA
1043,0,0,NA,NA
1043,1,0,NA,NA
1043,0,0,0.833333333333333,NA
1043,1,0,NA,NA
1043,0,0,NA,NA
1043,1,0,NA,NA
1043,1,0,NA,NA
1043,1,0,NA,NA
1043,1,1,NA,NA
1043,1,0,0.15,NA
1043,1,0,NA,NA
1043,1,1,NA,NA
1043,1,0,NA,0.216666666666667
1043,1,1,NA,NA
1043,0,1,NA,NA
1043,1,0,NA,NA
1043,1,0,0.183333333333333,NA
1043,1,0,NA,NA
1043,0,0,NA,NA
1043,1,0,NA,NA
1043,1,0,NA,NA
1043,1,0,0.4,NA
1043,1,1,NA,NA
1043,1,0,NA,NA
1043,1,0,NA,0.258333333333333
1043,1,0,NA,NA
1043,1,0,0.2,NA
1043,1,0,NA,NA
1043,1,0,NA,NA
1043,1,1,NA,NA
1043,1,0,NA,1
1043,1,0,NA,NA
1043,1,0,0.216666666666667,NA
1043,1,0,NA,NA
1043,0,1,NA,NA
1043,1,1,NA,NA
1043,0,0,NA,0.133333333333333
1043,1,0,NA,NA
1043,1,0,0.883333333333333,NA
1043,1,1,NA,NA
1043,1,0,NA,0.4
1043,1,0,NA,NA
1043,1,1,NA,NA
1043,1,0,1,NA
1043,1,0,NA,NA
1043,1,1,NA,1
1043,1,0,NA,NA
1043,1,1,NA,NA
1043,1,1,NA,NA
1043,1,0,0.483333333333333,NA
1043,1,0,NA,NA
1043,1,1,NA,NA
1043,1,1,NA,1
1043,1,0,NA,NA
1043,0,0,NA,NA
1043,1,0,NA,NA
1043,1,1,NA,NA
1043,0,1,NA,1
1043,1,0,NA,NA
1043,1,0,NA,NA
1043,1,1,NA,NA
1043,1,1,1,NA
1043,1,0,NA,NA
1043,1,0,NA,NA
1043,1,0,NA,0.483333333333333
1043,1,0,NA,NA
1043,1,1,NA,NA
1043,1,0,NA,NA
1043,1,0,0.391666666666667,NA
1043,1,1,NA,NA
1043,1,1,NA,NA
1043,1,1,NA,NA
1043,1,1,NA,1
1043,0,0,NA,NA
1043,1,1,0.766666666666667,NA
1043,0,0,NA,NA
1043,0,1,NA,NA
1043,1,0,NA,0.466666666666667
1043,0,1,NA,NA
1043,1,1,NA,NA
1043,0,0,NA,NA
1043,0,1,0.6,NA
1043,1,1,NA,NA
1043,1,0,NA,NA
1043,0,0,NA,0.566666666666667
1043,1,0,NA,NA
1043,1,1,NA,NA
1043,1,1,NA,NA
1043,1,0,1,NA
1043,0,0,NA,NA
1043,1,1,NA,0.433333333333333
1043,0,1,NA,NA
1043,0,1,NA,NA
1043,0,0,0.608333333333333,NA
1043,1,1,NA,NA
1043,1,0,NA,NA
1043,0,1,NA,0.85
1043,0,1,NA,NA
1043,0,1,0.266666666666667,NA
1043,0,1,NA,NA
1043,0,0,NA,NA
1043,1,0,NA,NA
1043,0,1,NA,0.191666666666667
1043,0,0,NA,NA
1043,0,1,NA,NA
1043,0,0,NA,NA
1043,0,1,NA,NA
1043,1,1,NA,NA
1043,0,1,NA,NA
1043,1,0,NA,NA
1043,1,0,0.366666666666667,NA
1043,0,1,NA,NA
1043,0,0,NA,0.383333333333333
1043,1,0,NA,NA
1043,1,1,NA,NA
1043,1,1,0.8,NA
1043,0,0,NA,NA
1043,0,1,NA,0.983333333333333
1043,0,0,NA,NA
1043,1,1,NA,NA
1043,0,1,NA,NA
1043,1,1,0.933333333333333,NA
1043,1,0,NA,NA
1043,0,0,NA,NA
1043,0,0,NA,NA
1043,0,1,NA,NA
1043,0,0,0.466666666666667,NA
1043,0,0,NA,NA
1043,0,0,NA,NA
1043,1,1,NA,0.591666666666667
1043,0,0,NA,NA
1043,0,0,NA,NA
1043,0,1,NA,NA
1043,1,0,0.925,NA
1043,1,1,NA,NA
1043,1,1,NA,NA
1043,1,0,NA,1
1043,1,0,NA,NA
1043,0,0,NA,NA
1043,0,0,NA,NA
1043,0,0,0.233333333333333,NA
1043,0,0,NA,NA
1043,0,1,NA,NA
1043,1,0,NA,NA
1043,1,1,NA,0.533333333333333
1043,0,0,NA,NA
1043,0,1,NA,NA
1043,1,1,NA,NA
1043,0,0,NA,NA
1043,0,1,NA,1
1043,0,0,NA,NA
1043,0,0,NA,NA
1043,1,1,NA,NA
1043,1,1,0.716666666666667,NA
1043,1,1,NA,NA
1043,1,0,NA,NA
1043,1,1,NA,0.716666666666667
1043,0,0,NA,NA
1043,0,0,NA,NA
1043,0,1,NA,NA
1043,1,0,0.516666666666667,NA
1043,0,1,NA,NA
1043,0,1,NA,1
1043,0,1,NA,NA
1043,0,1,NA,NA
1043,0,0,NA,NA
1043,1,0,NA,NA
1043,0,1,NA,NA
1043,1,0,NA,0.333333333333333
1043,1,0,NA,NA
1043,0,1,NA,NA
1043,1,0,NA,NA
1043,0,0,NA,NA
1043,1,1,NA,NA
1043,1,0,NA,0.55
1043,1,0,NA,NA
1043,1,0,0.941666666666667,NA
1043,1,1,NA,NA
1043,0,0,NA,NA
1043,1,0,NA,NA
1043,1,1,NA,0.725
1043,1,0,NA,NA
1043,0,0,0.433333333333333,NA
1043,1,0,NA,NA
1043,0,0,NA,NA
1043,1,1,NA,NA
1043,1,0,NA,NA
1043,1,1,0.875,NA
1043,1,0,NA,NA
1043,1,1,NA,0.616666666666667
1043,1,1,NA,NA
1043,1,0,NA,NA
1043,1,1,NA,NA
1043,0,0,0.716666666666667,NA
1043,1,0,NA,NA
1043,0,1,NA,NA
1043,1,0,NA,0.516666666666667
1043,0,0,NA,NA
1043,1,1,1,NA
1043,0,1,NA,NA
1043,1,0,NA,NA
1043,0,1,NA,1
1043,0,1,NA,NA
1043,1,0,NA,NA
1043,0,0,NA,NA
1043,1,0,0.208333333333333,NA
1043,1,0,NA,NA
1043,1,0,NA,NA
1043,0,0,NA,0.533333333333333
1043,1,0,NA,NA
1043,1,0,NA,NA
1043,1,0,NA,NA
1043,1,0,0.0166666666666667,NA
1043,1,0,NA,NA
1043,0,0,NA,NA
1043,1,1,NA,NA
1043,0,0,NA,0.8
1043,1,0,NA,NA
1043,1,1,1,NA
1043,0,0,NA,NA
1043,1,1,NA,NA
1043,0,0,NA,0.45
1043,1,0,NA,NA
1043,1,1,NA,NA
1043,1,1,NA,NA
1043,1,1,1,NA
1043,1,1,NA,NA
1043,1,1,NA,NA
1043,1,0,NA,1
1043,0,1,NA,NA
1043,0,0,NA,NA
1043,0,1,NA,NA
1043,0,1,NA,NA
1043,0,0,NA,NA
1043,0,0,NA,0.6
1043,0,1,NA,NA
1043,1,0,NA,NA
1043,0,1,NA,NA
1043,0,1,NA,NA
1043,0,1,NA,NA
1043,0,0,NA,0.316666666666667
1043,0,1,NA,NA
1043,0,1,NA,NA
1043,0,0,NA,NA
1043,0,1,NA,NA
1043,1,0,NA,NA
1043,0,1,NA,0.375
1043,0,1,NA,NA
1043,0,1,0.1,NA
1043,0,1,NA,NA
1043,0,0,NA,NA
1043,0,1,NA,NA
1043,0,1,NA,0.45
1043,1,1,NA,NA
1043,0,1,1,NA
1043,0,1,NA,NA
1043,0,1,NA,1
1044,1,1,NA,NA
1044,0,1,NA,NA
1044,0,1,NA,1
1044,1,0,NA,NA
1044,1,0,0.5,NA
1044,0,1,NA,NA
1044,0,1,NA,NA
1044,1,1,NA,NA
1044,0,1,NA,0.691666666666667
1044,0,0,NA,NA
1044,1,1,0.45,NA
1044,1,0,NA,NA
1044,0,1,NA,NA
1044,0,1,NA,0.625
1044,1,0,NA,NA
1044,1,0,0.608333333333333,NA
1044,1,1,NA,NA
1044,1,0,NA,NA
1044,0,0,NA,0.55
1044,0,0,NA,NA
1044,1,0,NA,NA
1044,0,0,0.475,NA
1044,1,0,NA,NA
1044,0,0,NA,NA
1044,1,1,NA,NA
1044,0,0,NA,0.55
1044,0,1,NA,NA
1044,0,0,NA,NA
1044,0,0,0.5,NA
1044,1,0,NA,NA
1044,0,0,NA,0.366666666666667
1044,1,1,NA,NA
1044,0,0,NA,NA
1044,1,0,NA,NA
1044,0,0,0.441666666666667,NA
1044,1,0,NA,NA
1044,0,0,NA,NA
1044,0,0,NA,NA
1044,0,1,NA,0.35
1044,0,1,NA,NA
1044,0,0,NA,NA
1044,0,1,NA,NA
1044,0,0,0.208333333333333,NA
1044,0,0,NA,NA
1044,0,1,NA,0.391666666666667
1044,1,0,NA,NA
1044,0,1,0.283333333333333,NA
1044,0,0,NA,NA
1044,0,1,NA,0.4
1044,1,1,NA,NA
1044,0,0,0.366666666666667,NA
1044,0,1,NA,NA
1044,0,0,NA,NA
1044,0,1,NA,0.45
1044,0,0,NA,NA
1044,0,1,NA,NA
1044,0,0,0.125,NA
1044,0,0,NA,NA
1044,0,0,NA,NA
1044,0,0,NA,NA
1044,0,1,NA,0.341666666666667
1044,0,0,NA,NA
1044,0,0,NA,NA
1044,0,0,NA,NA
1044,0,0,0.0166666666666667,NA
1044,1,0,NA,NA
1044,0,1,NA,NA
1044,1,0,NA,0.391666666666667
1044,0,0,NA,NA
1044,0,1,NA,NA
1044,0,0,NA,NA
1044,0,0,0.283333333333333,NA
1044,0,1,NA,NA
1044,0,0,NA,NA
1044,0,1,NA,0.4
1044,0,0,NA,NA
1044,0,1,NA,NA
1044,0,1,NA,NA
1044,0,0,NA,NA
1044,0,1,NA,NA
1044,0,0,NA,0.45
1044,0,0,NA,NA
1044,0,0,NA,NA
1044,0,0,NA,NA
1044,0,0,NA,NA
1044,1,0,NA,0.0666666666666667
1044,0,1,NA,NA
1044,0,1,0.241666666666667,NA
1044,1,0,NA,NA
1044,0,0,NA,NA
1044,0,0,NA,0.0666666666666667
1044,0,1,NA,NA
1044,0,0,NA,NA
1044,0,0,0.0666666666666667,NA
1044,0,0,NA,NA
1044,0,1,NA,NA
1044,0,0,NA,NA
1044,0,0,NA,0.358333333333333
1044,0,0,NA,NA
1044,0,0,NA,NA
1044,0,0,NA,NA
1044,0,0,NA,NA
1044,0,1,NA,0.516666666666667
1044,0,0,NA,NA
1044,1,0,NA,NA
1044,0,0,NA,NA
1044,1,0,0.308333333333333,NA
1044,1,1,NA,NA
1044,0,1,NA,NA
1044,1,1,NA,NA
1044,0,0,NA,0.525
1044,1,0,NA,NA
1044,1,1,NA,NA
1044,0,0,NA,NA
1044,0,0,0.55,NA
1044,1,0,NA,NA
1044,0,0,NA,0.283333333333333
1044,0,1,NA,NA
1044,0,0,0.425,NA
1044,0,1,NA,NA
1044,1,0,NA,0.541666666666667
1044,0,0,NA,NA
1044,1,0,0.341666666666667,NA
1044,1,1,NA,NA
1044,1,0,NA,NA
1044,0,0,NA,0.4
1044,0,0,NA,NA
1044,1,1,NA,NA
1044,1,1,0.6,NA
1044,1,1,NA,NA
1044,1,1,NA,NA
1044,1,0,NA,NA
1044,0,1,NA,0.491666666666667
1044,1,0,NA,NA
1044,1,0,NA,NA
1044,1,0,NA,NA
1044,1,0,0.908333333333333,NA
