0.4671,0.4649,0.50188,0.050046,1,0.4685,0.471,0.05
0.46196,0.2242,0.48366,0.043011,2,0.481,0.2285,0.05
0.37791,0.0093755,0.48216,0.045198,3,0.3585,0.0085,0.05
0.16261,0.29525,0.48085,0.048076,4,0.181,0.321,0.05
0.13338,0.052724,0.54511,0.048248,5,0.1435,0.056,0.05
0.065128,0.46819,0.48848,0.05456,6,0.066,0.426,0.05
0.069675,0.39028,0.52717,0.04518,7,0.0735,0.451,0.05
0.44365,0.28882,0.49418,0.045359,8,0.4635,0.296,0.05
0.0016489,0.37317,0.50384,0.045056,9,0.001,0.386,0.05
0.048638,0.1669,0.49288,0.057622,10,0.0535,0.186,0.05
0.032225,0.44516,0.504,0.052109,11,0.026,0.366,0.05
0.19857,0.035668,0.48758,0.048831,12,0.1735,0.0335,0.05
0.43802,0.33627,0.49874,0.04448,13,0.4285,0.3335,0.05
0.45228,0.48286,0.51862,0.050179,14,0.4585,0.4985,0.05
0.39292,0.16847,0.48682,0.048425,15,0.4085,0.1735,0.05
0.47524,0.42943,0.50149,0.042973,16,0.4935,0.4235,0.05
0.33175,0.34491,0.49647,0.051487,17,0.351,0.356,0.05
0.19063,0.36787,0.50966,0.053916,18,0.211,0.3835,0.05
0.34441,0.15456,0.48696,0.046011,19,0.371,0.166,0.05
0.26991,0.41086,0.47551,0.051294,20,0.2685,0.406,0.05
0.27192,0.45123,0.51161,0.054074,21,0.2835,0.446,0.05
0.4573,0.14585,0.48267,0.049882,22,0.4535,0.1435,0.05
0.34472,0.14257,0.51152,0.051326,23,0.331,0.141,0.05
0.070949,0.077343,0.47741,0.050659,24,0.0685,0.0735,0.05
0.25474,0.33794,0.48598,0.051074,25,0.266,0.351,0.05
0.12856,0.047502,0.4895,0.049973,26,0.1285,0.046,0.05
0.032939,0.12972,0.47867,0.04767,27,0.0335,0.136,0.05
0.3924,0.37563,0.48312,0.045228,28,0.3785,0.3735,0.05
0.17797,0.30871,0.4721,0.051904,29,0.171,0.2885,0.05
0.046139,0.039696,0.47915,0.043904,30,0.051,0.0435,0.05
0.38843,0.47143,0.52616,0.047528,31,0.381,0.4535,0.05
0.35612,0.079944,0.49565,0.047203,32,0.361,0.0785,0.05
0.4815,0.40654,0.51399,0.05034,33,0.486,0.4035,0.05
0.27676,0.055708,0.49691,0.048781,34,0.311,0.061,0.05
