0.21602,0.27839,0.54058,0.14365,1,0.23499,0.28835,0.15
0.25541,0.1468,0.48618,0.13555,2,0.27037,0.13941,0.15
0.14085,0.20089,0.53411,0.13679,3,0.14505,0.20728,0.15
0.20484,0.18524,0.51201,0.13311,4,0.24849,0.22312,0.15
0.090005,0.0033262,0.48872,0.15601,5,0.32465,0.063442,0.15
0.012803,0.26123,0.50809,0.14271,6,0.0086837,0.22526,0.15
0.031075,0.26029,0.51516,0.14795,7,0.034466,0.27823,0.15
0.33216,0.15249,0.5268,0.13298,8,0.38995,0.17116,0.15
0.16395,0.22086,0.44146,0.13371,9,0.26089,0.33467,0.15
0.075644,0.23804,0.52999,0.12529,10,0.093264,0.29282,0.15
0.15414,0.12107,0.39358,0.14412,11,0.16199,0.14465,0.15
0.052501,0.20273,0.60909,0.14976,12,0.049686,0.18223,0.15
0.11685,0.15608,0.55453,0.14881,13,0.10811,0.15517,0.15
0.085157,0.23978,0.5123,0.15959,14,0.10388,0.31045,0.15
0.10998,0.24085,0.42782,0.15759,15,0.13333,0.29397,0.15
0.046519,0.13772,0.48048,0.14612,16,0.061741,0.17268,0.15
0.14863,0.28435,0.50903,0.14095,17,0.13986,0.27781,0.15
0.05269,0.35221,0.46001,0.13788,18,0.049542,0.37814,0.15
0.3311,0.29194,0.5697,0.14361,19,0.35378,0.31391,0.15
0.036476,0.22811,0.39876,0.14005,20,0.038617,0.28252,0.15
0.23637,0.020094,0.55378,0.1396,21,0.37209,0.044624,0.15
0.17156,0.15659,0.47713,0.12904,22,0.16021,0.15658,0.15
0.023116,0.2191,0.41357,0.14953,23,0.019913,0.23677,0.15
0.11837,0.14166,0.4035,0.16413,24,0.13761,0.18429,0.15
0.20708,0.0199,0.51557,0.15275,25,0.29465,0.021086,0.15
0.15991,0.056013,0.44984,0.13877,26,0.31808,0.092246,0.15
0.18178,0.2825,0.51674,0.12884,27,0.21842,0.33384,0.15
0.26676,0.020027,0.53457,0.14969,28,0.2748,0.0072422,0.15
0.34612,0.37055,0.54947,0.14785,29,0.35756,0.34562,0.15
0.033318,0.051043,0.54902,0.13911,30,0.022862,0.03215,0.15
0.083094,0.17685,0.49574,0.14513,31,0.12216,0.26795,0.15
0.021097,0.18413,0.52249,0.1335,32,0.01943,0.20058,0.15
0.10533,0.098739,0.51422,0.13045,33,0.078995,0.08798,0.15
0.32744,0.25574,0.48321,0.15017,34,0.28835,0.22907,0.15
0.35568,0.086294,0.51417,0.14636,35,0.28898,0.049753,0.15
0.27457,0.19417,0.42698,0.13202,36,0.35124,0.2688,0.15
0.2208,0.25121,0.51957,0.13732,37,0.23339,0.24023,0.15
0.034614,0.033903,0.51609,0.14306,38,0.029203,0.023334,0.15
0.24462,0.023856,0.58368,0.15342,39,0.36918,0.023481,0.15
0.23465,0.074975,0.49103,0.14655,40,0.32035,0.061848,0.15
0.13685,0.027541,0.48374,0.15377,41,0.11509,0.0088288,0.15
0.21582,0.17825,0.42802,0.14165,42,0.21792,0.17464,0.15
0.40791,0.32258,0.51901,0.13112,43,0.39393,0.33306,0.15
0.18223,0.19609,0.46231,0.14964,44,0.28656,0.24734,0.15
0.23753,0.1555,0.50622,0.13072,45,0.33575,0.20853,0.15
0.17319,0.369,0.44866,0.15042,46,0.17387,0.34568,0.15
0.27107,0.067016,0.52333,0.14536,47,0.18878,0.039981,0.15
0.22161,0.33681,0.47376,0.14106,48,0.22472,0.36331,0.15
0.18453,0.072741,0.47437,0.14851,49,0.10837,0.044099,0.15
0.28341,0.19796,0.56238,0.13952,50,0.29986,0.20728,0.15
0.13898,0.042144,0.53767,0.1487,51,0.20205,0.058119,0.15
0.25807,0.2052,0.53102,0.13981,52,0.25908,0.22419,0.15
0.10959,0.0041346,0.53931,0.13537,53,0.12379,0.0028273,0.15
0.048307,0.24577,0.41058,0.13743,54,0.056351,0.30691,0.15
0.16136,0.29091,0.51608,0.13716,55,0.19075,0.33963,0.15
0.11467,0.2886,0.44094,0.1427,56,0.14562,0.36681,0.15
0.31375,0.38127,0.49152,0.1482,57,0.31546,0.3948,0.15
0.31939,0.21157,0.50195,0.13993,58,0.31234,0.20255,0.15
0.16643,0.088604,0.51976,0.14471,59,0.26774,0.1093,0.15
0.079177,0.063433,0.53749,0.14352,60,0.054268,0.041199,0.15
0.011756,0.21528,0.51877,0.14405,61,0.0096008,0.20363,0.15
0.21668,0.23155,0.4616,0.14162,62,0.22438,0.23466,0.15
0.11559,0.28923,0.47522,0.14132,63,0.12103,0.30539,0.15
0.26817,0.023658,0.60284,0.10717,64,0.37582,0.034102,0.15
0.39274,0.26809,0.51066,0.13816,65,0.39238,0.26498,0.15
0.14182,0.18792,0.40318,0.14076,66,0.11536,0.20727,0.15
0.25706,0.074859,0.45472,0.14154,67,0.32053,0.069248,0.15
0.36375,0.38926,0.46857,0.14544,68,0.35855,0.37548,0.15
0.17635,0.19259,0.47843,0.14534,69,0.23941,0.2366,0.15
0.28776,0.15395,0.47894,0.14505,70,0.35372,0.17681,0.15
