0.27317,0.26593,0.49331,0.32313,1,0.291,0.456,0.3
0.27234,0.26564,0.49329,0.36715,2,0.131,0.256,0.3
0.27263,0.26681,0.49328,0.30413,3,0.326,0.411,0.3
0.27267,0.26593,0.49329,0.33725,4,0.2885,0.4585,0.3
0.27447,0.26159,0.49327,0.29638,5,0.101,0.051,0.3
0.27161,0.26656,0.49326,0.36034,6,0.0685,0.2785,0.3
0.27197,0.26646,0.49322,0.37355,7,0.091,0.271,0.3
0.27186,0.26591,0.49329,0.43157,8,0.0485,0.166,0.3
0.27325,0.26429,0.4933,0.29286,9,0.2735,0.276,0.3
0.27192,0.2663,0.4933,0.32598,10,0.1585,0.351,0.3
0.27383,0.26319,0.49328,0.33253,11,0.381,0.2535,0.3
0.27255,0.26549,0.49325,0.36746,12,0.1685,0.361,0.3
0.27206,0.26673,0.4932,0.36512,13,0.216,0.4785,0.3
0.27402,0.26177,0.49324,0.36905,14,0.066,0.0285,0.3
0.27131,0.26703,0.49328,0.5,15,0.0235,0.376,0.3
0.27337,0.26386,0.49331,0.33315,16,0.1885,0.2585,0.3
0.27167,0.26653,0.49328,0.49174,17,0.041,0.266,0.3
0.27453,0.26139,0.49327,0.3893,18,0.356,0.046,0.3
0.27461,0.26212,0.49332,0.29915,19,0.321,0.191,0.3
0.27373,0.26303,0.49328,0.32149,20,0.1535,0.1535,0.3
0.27312,0.26312,0.49331,0.36821,21,0.106,0.091,0.3
0.27472,0.26149,0.49329,0.35277,22,0.396,0.086,0.3
0.2745,0.26174,0.49329,0.36826,23,0.171,0.0435,0.3
0.27494,0.26239,0.49331,0.34032,24,0.4685,0.231,0.3
0.2724,0.26628,0.49326,0.2764,25,0.2085,0.321,0.3
0.27409,0.26332,0.49326,0.30812,26,0.3385,0.3035,0.3
0.27167,0.26652,0.49326,0.42543,27,0.086,0.381,0.3
0.27399,0.26343,0.49325,0.36096,28,0.4485,0.3885,0.3
0.27372,0.264,0.49327,0.3126,29,0.3235,0.391,0.3
0.27121,0.26735,0.49327,0.5,30,0.011,0.491,0.3
0.27191,0.26583,0.49329,0.41057,31,0.051,0.156,0.3
0.27503,0.26028,0.49325,0.38988,32,0.2335,0.0235,0.3
0.2748,0.26194,0.4933,0.32646,33,0.266,0.171,0.3
0.27201,0.26565,0.49328,0.28218,34,0.156,0.2235,0.3
0.27477,0.26192,0.4933,0.31109,35,0.316,0.1235,0.3
0.27479,0.26086,0.49332,0.36198,36,0.0785,0.001,0.3
0.27093,0.26761,0.49326,0.5,37,0.0035,0.316,0.3
0.27336,0.26332,0.4933,0.33574,38,0.186,0.196,0.3
