0.28327,0.32824,0.55593,0.14376,1,0.23499,0.28835,0.15
0.26216,0.14471,0.51933,0.15457,2,0.27037,0.13941,0.15
0.14294,0.21495,0.57883,0.14989,3,0.14505,0.20728,0.15
0.2848,0.23585,0.54248,0.15421,4,0.24849,0.22312,0.15
0.25874,0.042967,0.56386,0.12804,5,0.32465,0.063442,0.15
0.01006,0.21422,0.64832,0.14847,6,0.0086837,0.22526,0.15
0.021047,0.17267,0.50072,0.15231,7,0.034466,0.27823,0.15
0.37836,0.1604,0.55373,0.14577,8,0.38995,0.17116,0.15
0.22885,0.31161,0.5547,0.13837,9,0.26089,0.33467,0.15
0.076498,0.22327,0.51923,0.15062,10,0.093264,0.29282,0.15
0.19651,0.14148,0.57886,0.16314,11,0.16199,0.14465,0.15
0.041472,0.15336,0.55339,0.14049,12,0.049686,0.18223,0.15
0.13268,0.17369,0.553,0.142,13,0.10811,0.15517,0.15
0.077907,0.22163,0.55354,0.1288,14,0.10388,0.31045,0.15
0.075646,0.17077,0.50156,0.13558,15,0.13333,0.29397,0.15
0.061892,0.17711,0.52414,0.16048,16,0.061741,0.17268,0.15
0.12017,0.23991,0.5608,0.14351,17,0.13986,0.27781,0.15
0.040801,0.19973,0.47735,0.13601,18,0.049542,0.37814,0.15
0.34673,0.32348,0.51822,0.14964,19,0.35378,0.31391,0.15
0.033179,0.25331,0.53617,0.13755,20,0.038617,0.28252,0.15
0.38686,0.050754,0.52605,0.13155,21,0.37209,0.044624,0.15
0.10498,0.09794,0.40035,0.14922,22,0.16021,0.15658,0.15
0.024098,0.26164,0.47654,0.13718,23,0.019913,0.23677,0.15
0.12898,0.16828,0.53191,0.14285,24,0.13761,0.18429,0.15
0.32428,0.029902,0.46862,0.15095,25,0.29465,0.021086,0.15
0.40499,0.11478,0.52967,0.13815,26,0.31808,0.092246,0.15
0.23531,0.34057,0.46318,0.14834,27,0.21842,0.33384,0.15
0.33447,0.0071035,0.61694,0.13899,28,0.2748,0.0072422,0.15
0.33061,0.34835,0.54005,0.15543,29,0.35756,0.34562,0.15
0.028229,0.033786,0.47523,0.1513,30,0.022862,0.03215,0.15
0.10501,0.23245,0.5237,0.13804,31,0.12216,0.26795,0.15
0.01373,0.13639,0.49088,0.14514,32,0.01943,0.20058,0.15
0.071017,0.095747,0.57523,0.14304,33,0.078995,0.08798,0.15
0.29617,0.2215,0.50713,0.14653,34,0.28835,0.22907,0.15
0.25598,0.045371,0.4283,0.14005,35,0.28898,0.049753,0.15
0.32997,0.23992,0.48408,0.15534,36,0.35124,0.2688,0.15
0.2621,0.22026,0.50614,0.14889,37,0.23339,0.24023,0.15
0.02626,0.021189,0.49729,0.14125,38,0.029203,0.023334,0.15
0.35514,0.024149,0.49493,0.15011,39,0.36918,0.023481,0.15
0.31633,0.075582,0.48276,0.14635,40,0.32035,0.061848,0.15
0.10158,0.0056539,0.53799,0.14659,41,0.11509,0.0088288,0.15
0.20156,0.16292,0.60118,0.15262,42,0.21792,0.17464,0.15
0.31803,0.32495,0.50657,0.1442,43,0.39393,0.33306,0.15
0.24962,0.23152,0.4902,0.14725,44,0.28656,0.24734,0.15
0.30749,0.21689,0.54404,0.15155,45,0.33575,0.20853,0.15
0.13867,0.28413,0.4997,0.16014,46,0.17387,0.34568,0.15
0.11954,0.024904,0.47281,0.14463,47,0.18878,0.039981,0.15
0.22287,0.35927,0.47764,0.14598,48,0.22472,0.36331,0.15
0.16061,0.065504,0.58088,0.13925,49,0.10837,0.044099,0.15
0.25804,0.25837,0.51655,0.13028,50,0.29986,0.20728,0.15
0.21961,0.053841,0.51369,0.14469,51,0.20205,0.058119,0.15
0.30136,0.20734,0.45035,0.14499,52,0.25908,0.22419,0.15
0.13165,0.0027902,0.4429,0.13889,53,0.12379,0.0028273,0.15
0.028127,0.16104,0.55486,0.13958,54,0.056351,0.30691,0.15
0.2019,0.42566,0.65375,0.1499,55,0.19075,0.33963,0.15
0.17168,0.37087,0.4695,0.1533,56,0.14562,0.36681,0.15
0.2272,0.31692,0.44483,0.14495,57,0.31546,0.3948,0.15
0.22229,0.15125,0.56228,0.14085,58,0.31234,0.20255,0.15
0.26249,0.10745,0.46306,0.14215,59,0.26774,0.1093,0.15
0.05363,0.039078,0.47786,0.14826,60,0.054268,0.041199,0.15
0.0091612,0.19253,0.37729,0.15057,61,0.0096008,0.20363,0.15
0.20461,0.19095,0.52316,0.15274,62,0.22438,0.23466,0.15
0.11582,0.27143,0.50467,0.13555,63,0.12103,0.30539,0.15
0.2937,0.032739,0.50073,0.16255,64,0.37582,0.034102,0.15
0.25831,0.19826,0.5439,0.1578,65,0.39238,0.26498,0.15
0.095529,0.1854,0.56753,0.13476,66,0.11536,0.20727,0.15
0.31383,0.066932,0.54199,0.15254,67,0.32053,0.069248,0.15
0.1936,0.24719,0.59899,0.1543,68,0.35855,0.37548,0.15
0.16876,0.17012,0.51378,0.14676,69,0.23941,0.2366,0.15
0.28276,0.17319,0.46777,0.14645,70,0.35372,0.17681,0.15
0.35217,0.35637,0.55057,0.14452,71,0.37755,0.37683,0.15
0.1948,0.27129,0.53642,0.14958,72,0.22011,0.26271,0.15
0.26679,0.18336,0.5504,0.15425,73,0.29163,0.18133,0.15
0.17498,0.26774,0.51447,0.15102,74,0.23113,0.33604,0.15
0.015306,0.22158,0.51785,0.11984,75,0.011317,0.21352,0.15
0.20364,0.22682,0.53973,0.13773,76,0.17917,0.222,0.15
0.26218,0.24895,0.4731,0.13548,77,0.25887,0.27235,0.15
0.22473,0.16,0.50012,0.13159,78,0.20896,0.14751,0.15
0.11855,0.075294,0.40414,0.14476,79,0.14955,0.096477,0.15
0.45823,0.27069,0.47975,0.14159,80,0.37492,0.23199,0.15
0.29414,0.32024,0.47171,0.13924,81,0.33198,0.34689,0.15
0.26943,0.14063,0.53786,0.14057,82,0.33979,0.1633,0.15
0.16872,0.044747,0.5008,0.15152,83,0.14964,0.045933,0.15
0.26324,0.21296,0.51998,0.13879,84,0.23768,0.17809,0.15
0.39596,0.13656,0.55978,0.14815,85,0.34915,0.12077,0.15
0.3096,0.14559,0.62207,0.15213,86,0.37347,0.16115,0.15
0.23274,0.30854,0.51009,0.14418,87,0.26772,0.33351,0.15
0.10536,0.19834,0.583,0.14023,88,0.083504,0.16205,0.15
0.29473,0.20473,0.47351,0.13894,89,0.26189,0.15668,0.15
0.032896,0.17468,0.49488,0.14453,90,0.029749,0.14482,0.15
0.19955,0.066267,0.57921,0.14487,91,0.16328,0.056962,0.15
0.33119,0.12322,0.5129,0.13168,92,0.26711,0.10479,0.15
0.35784,0.025616,0.63882,0.15317,93,0.37356,0.035639,0.15
0.32938,0.14778,0.60374,0.14453,94,0.32457,0.17233,0.15
0.19796,0.12407,0.45797,0.14288,95,0.19433,0.10366,0.15
0.30391,0.12045,0.48943,0.1247,96,0.30294,0.11972,0.15
0.2003,0.20357,0.56834,0.13866,97,0.1674,0.17052,0.15
0.39661,0.057332,0.54899,0.13116,98,0.38874,0.048564,0.15
0.2868,0.16049,0.45086,0.1462,99,0.3952,0.19853,0.15
0.33032,0.26314,0.56212,0.14894,100,0.34579,0.28286,0.15
0.17985,0.10335,0.49651,0.14459,101,0.15616,0.098186,0.15
0.16212,0.27722,0.52339,0.14931,102,0.18244,0.31424,0.15
0.098843,0.036294,0.49077,0.14946,103,0.099428,0.030562,0.15
0.32175,0.17433,0.51285,0.12848,104,0.31398,0.15816,0.15
0.24702,0.0081457,0.46098,0.15299,105,0.35325,0.0023543,0.15
0.36438,0.094709,0.4412,0.13032,106,0.36557,0.08905,0.15
0.19701,0.0048358,0.54218,0.14523,107,0.22376,0.0015189,0.15
0.27422,0.095758,0.5074,0.14266,108,0.23995,0.076483,0.15
0.071031,0.073659,0.55511,0.13403,109,0.060402,0.057851,0.15
0.24812,0.079094,0.47007,0.14464,110,0.35999,0.10796,0.15
0.20976,0.096492,0.53706,0.15218,111,0.18071,0.070782,0.15
0.064588,0.041071,0.48879,0.14988,112,0.083063,0.056321,0.15
0.34527,0.24085,0.41874,0.14981,113,0.35996,0.23996,0.15
0.32581,0.31557,0.55022,0.14789,114,0.30527,0.36052,0.15
0.34472,0.33482,0.47299,0.14501,115,0.35311,0.37581,0.15
0.14375,0.10752,0.46269,0.13617,116,0.1147,0.089253,0.15
0.18876,0.14276,0.47611,0.14223,117,0.26962,0.19359,0.15
0.24417,0.14254,0.59524,0.1444,118,0.26605,0.15103,0.15
0.057386,0.2263,0.4928,0.14192,119,0.050003,0.20999,0.15
0.16905,0.10535,0.52238,0.14352,120,0.16352,0.10668,0.15
0.10772,0.026443,0.5805,0.13662,121,0.11084,0.028275,0.15
0.18711,0.11505,0.46801,0.14574,122,0.28695,0.17509,0.15
0.18771,0.10198,0.45651,0.14428,123,0.11407,0.070367,0.15
0.29054,0.0047516,0.46872,0.13689,124,0.35858,0.011417,0.15
0.24569,0.30476,0.48152,0.14579,125,0.3308,0.38192,0.15
0.12176,0.12426,0.54138,0.14085,126,0.15662,0.17281,0.15
0.17452,0.32463,0.44917,0.14737,127,0.19966,0.38466,0.15
0.26773,0.30774,0.47623,0.13498,128,0.27823,0.3052,0.15
0.30174,0.0015507,0.56798,0.13726,129,0.33391,0.0039321,0.15
0.21501,0.25354,0.56743,0.15142,130,0.24424,0.27234,0.15
0.15806,0.2199,0.45194,0.1376,131,0.23032,0.28267,0.15
0.13395,0.23805,0.40432,0.11298,132,0.13109,0.25841,0.15
0.21305,0.26813,0.50094,0.1429,133,0.18311,0.22137,0.15
0.21077,0.077282,0.51273,0.14828,134,0.2858,0.088025,0.15
0.33047,0.23199,0.46635,0.13705,135,0.35388,0.30917,0.15
0.20763,0.076289,0.50974,0.13541,136,0.28862,0.091983,0.15
0.0050493,0.14458,0.45478,0.14868,137,0.0084265,0.14898,0.15
0.24052,0.28747,0.50006,0.16206,138,0.27024,0.35648,0.15
0.1511,0.29964,0.49831,0.13187,139,0.17597,0.34269,0.15
0.16104,0.15567,0.62885,0.14902,140,0.17569,0.16157,0.15
0.056995,0.14167,0.56674,0.15251,141,0.047698,0.12789,0.15
0.32475,0.20897,0.47245,0.14351,142,0.32606,0.24385,0.15
0.13221,0.3329,0.46392,0.14723,143,0.13062,0.36417,0.15
0.090294,0.36261,0.48641,0.1401,144,0.099245,0.36373,0.15
0.10511,0.19995,0.58891,0.14259,145,0.13774,0.23705,0.15
0.15787,0.12422,0.557,0.13664,146,0.1509,0.1337,0.15
0.24722,0.34997,0.43871,0.15072,147,0.21907,0.34137,0.15
