0.26866,0.33372,0.59319,0.24038,1,0.2785,0.3885,0.25
0.21126,0.3437,0.45791,0.24261,2,0.2585,0.3935,0.25
0.065477,0.33168,0.42644,0.24241,3,0.0685,0.456,0.25
0.36283,0.29632,0.54495,0.24274,4,0.3335,0.351,0.25
0.032189,0.28837,0.48106,0.23361,5,0.066,0.4935,0.25
0.045878,0.2812,0.45553,0.2423,6,0.0435,0.4435,0.25
0.43607,0.17505,0.42242,0.24774,7,0.286,0.1385,0.25
0.19818,0.00019716,0.45493,0.25122,8,0.141,0.001,0.25
0.16338,0.2174,0.37432,0.23774,9,0.2485,0.2785,0.25
0.23974,0.043396,0.50345,0.24547,10,0.401,0.0835,0.25
0.2439,0.13811,0.42092,0.24521,11,0.246,0.116,0.25
0.36615,0.030693,0.54628,0.24485,12,0.4985,0.0435,0.25
0.29616,0.17871,0.4881,0.24131,13,0.2685,0.151,0.25
0.14657,0.14227,0.44022,0.24044,14,0.1885,0.161,0.25
0.083746,0.26242,0.48001,0.24278,15,0.091,0.3285,0.25
0.28709,0.11245,0.46124,0.24725,16,0.3585,0.2185,0.25
0.31604,0.30762,0.48294,0.24378,17,0.361,0.3035,0.25
0.2005,0.33523,0.46705,0.24231,18,0.196,0.341,0.25
0.36401,0.23706,0.45785,0.24122,19,0.3685,0.2585,0.25
0.26287,0.004013,0.53792,0.24191,20,0.441,0.0085,0.25
0.25819,0.2562,0.54034,0.2426,21,0.211,0.2685,0.25
0.22889,0.047304,0.54695,0.24587,22,0.3235,0.0485,0.25
0.082677,0.27654,0.52597,0.24487,23,0.1185,0.4135,0.25
0.12223,0.25877,0.51572,0.24177,24,0.1035,0.2535,0.25
0.30854,0.059634,0.58537,0.24006,25,0.4935,0.0735,0.25
0.019675,0.10492,0.57298,0.2422,26,0.056,0.4285,0.25
0.2337,0.10864,0.43938,0.24317,27,0.2335,0.1035,0.25
0.068841,0.15625,0.50483,0.24328,28,0.071,0.1635,0.25
0.25955,0.033279,0.53421,0.24627,29,0.4285,0.046,0.25
0.059962,0.27747,0.51252,0.23753,30,0.0735,0.2985,0.25
0.12543,0.43022,0.37747,0.23928,31,0.1585,0.396,0.25
0.25103,0.20177,0.46182,0.23782,32,0.181,0.131,0.25
0.14815,0.19155,0.55121,0.23781,33,0.2085,0.2935,0.25
